,vm_pu,name_x,vn_kv_x,type_x,zone_x,in_service_x,name_y,vn_kv_y,type_y,zone_y,in_service_y,x,y,coords
48,0.9984462969401853,node24046336,11.0,b,,True,node24046336,11.0,b,,True,152.905876,-31.4653192,
49,0.9514778528637594,node84625509,11.0,b,,True,node84625509,11.0,b,,True,152.91597,-31.4676746,
50,0.9980275928165122,cn-busbar254942-t2,11.0,b,,True,cn-busbar254942-t2,11.0,b,,True,152.91903,-31.4706068,
51,0.9514777612592283,cubicle34603,11.0,b,,True,cubicle34603,11.0,b,,True,152.917407,-31.4687065,
52,0.9885589048609322,cubicle41037,11.0,b,,True,cubicle41037,11.0,b,,True,152.894173,-31.4632754,
53,0.9672543836899855,cubicle33239,11.0,b,,True,cubicle33239,11.0,b,,True,152.907086,-31.465436,
54,0.9995536727233604,cn-busbar87065-t1,11.0,b,,True,cn-busbar87065-t1,11.0,b,,True,152.895559,-31.4649602,
55,0.9984462770375853,cn-busbar85071-t2,11.0,b,,True,cn-busbar85071-t2,11.0,b,,True,152.905991,-31.4653382,
56,0.9980275928165111,node84338546,11.0,b,,True,node84338546,11.0,b,,True,152.919009,-31.4706694,
57,0.9514777935832219,cubicle49220,11.0,b,,True,cubicle49220,11.0,b,,True,152.914608,-31.466315,
58,0.9514777274091288,cubicle42550,11.0,b,,True,cubicle42550,11.0,b,,True,152.912303,-31.4660857,
59,0.9544771967779125,node61288125,11.0,b,,True,node61288125,11.0,b,,True,152.922703,-31.4697205,
60,0.9672544026609601,cubicle45373,11.0,b,,True,cubicle45373,11.0,b,,True,152.906436,-31.4657088,
61,0.9514777804037793,cn-cable3339042-t2,11.0,b,,True,cn-cable3339042-t2,11.0,b,,True,152.915022,-31.4655942,
62,0.9993467023728261,cn-busbar87086-t2,11.0,b,,True,cn-busbar87086-t2,11.0,b,,True,152.896034,-31.4675006,
63,0.9514777832188914,cubicle39124,11.0,b,,True,cubicle39124,11.0,b,,True,152.916057,-31.4683594,
64,0.998210110120361,node23378216,11.0,b,,True,node23378216,11.0,b,,True,152.912831,-31.4672154,
65,0.9819235400756801,cn-geo_schematic_cable23100-t2,11.0,b,,True,cn-geo_schematic_cable23100-t2,11.0,b,,True,152.922355,-31.4684318,
66,0.9544772007784746,cn-simulated22958791_144043-t1,11.0,b,,True,cn-simulated22958791_144043-t1,11.0,b,,True,152.922689,-31.4701007,
67,0.9514777869213216,cn-cable3338934-t2,11.0,b,,True,cn-cable3338934-t2,11.0,b,,True,152.915101,-31.4659501,
68,0.9544772532755721,cubicle49429,11.0,b,,True,cubicle49429,11.0,b,,True,152.920775,-31.4703899,
69,0.9885589087734644,node60264071,11.0,b,,True,node60264071,11.0,b,,True,152.894161,-31.4632736,
70,0.9990955929848355,node29539829,11.0,b,,True,node29539829,11.0,b,,True,152.898808,-31.4656364,
71,0.9989276280925816,node35224015,11.0,b,,True,node35224015,11.0,b,,True,152.903864,-31.4678909,
72,0.9983057464297533,node74092492,11.0,b,,True,node74092492,11.0,b,,True,152.897784,-31.4666787,
73,0.9514777670671187,cubicle41409,11.0,b,,True,cubicle41409,11.0,b,,True,152.915314,-31.4686933,
74,0.9514778018863133,node67193139,11.0,b,,True,node67193139,11.0,b,,True,152.914726,-31.4682753,
75,0.9514777704105138,cn-cable3338143-t2,11.0,b,,True,cn-cable3338143-t2,11.0,b,,True,152.915778,-31.4682505,
76,0.9978799558712199,cn-cable3338482-t2,11.0,b,,True,cn-cable3338482-t2,11.0,b,,True,152.904565,-31.4640197,
77,0.9989276280923892,node22997808,11.0,b,,True,node22997808,11.0,b,,True,152.904028,-31.4671829,
78,0.9819235132919185,node36726535,11.0,b,,True,node36726535,11.0,b,,True,152.92143,-31.4683488,
79,0.9998603535057883,node34701112,11.0,b,,True,node34701112,11.0,b,,True,152.895865,-31.4616425,
80,0.9514777815382547,node71578952,11.0,b,,True,node71578952,11.0,b,,True,152.915214,-31.4656812,
81,0.9514777794726378,cn-cable3338931-t2,11.0,b,,True,cn-cable3338931-t2,11.0,b,,True,152.915721,-31.4651576,
82,0.9544772072446904,cubicle33478,11.0,b,,True,cubicle33478,11.0,b,,True,152.922089,-31.4700635,
83,0.9677038151194293,node65782798,11.0,b,,True,node65782798,11.0,b,,True,152.911098,-31.4675294,
84,0.9672543811486258,node67195151,11.0,b,,True,node67195151,11.0,b,,True,152.90452,-31.4657283,
85,0.9819235094726612,cubicle97112,11.0,b,,True,cubicle97112,11.0,b,,True,152.920828,-31.4682577,
86,0.9544773028845625,cn-geo_schematic_cable22425-t2,11.0,b,,True,cn-geo_schematic_cable22425-t2,11.0,b,,True,152.920951,-31.4708611,
87,0.9514778043063195,cubicle49332,11.0,b,,True,cubicle49332,11.0,b,,True,152.913352,-31.4670268,
88,0.9514778100576494,cn-cable3338140-t2,11.0,b,,True,cn-cable3338140-t2,11.0,b,,True,152.915135,-31.4680736,
89,0.9514777746361021,cubicle39034,11.0,b,,True,cubicle39034,11.0,b,,True,152.915935,-31.4666343,
90,0.9544772079965932,cn-cable3336382-t2,11.0,b,,True,cn-cable3336382-t2,11.0,b,,True,152.921552,-31.4704553,
91,0.9885589243792067,cn-cable3341616-t2,11.0,b,,True,cn-cable3341616-t2,11.0,b,,True,152.895083,-31.4625205,
92,0.9677038384714154,node65782890,11.0,b,,True,node65782890,11.0,b,,True,152.913166,-31.4677965,
93,0.9885589245479502,cubicle47839,11.0,b,,True,cubicle47839,11.0,b,,True,152.894923,-31.4624961,
94,0.9672544045492375,node67195498,11.0,b,,True,node67195498,11.0,b,,True,152.906176,-31.4655086,
95,0.9514777233120958,cn-cable3338860-t2,11.0,b,,True,cn-cable3338860-t2,11.0,b,,True,152.912112,-31.4668368,
96,0.9672543776764314,cn-cable3338681-t2,11.0,b,,True,cn-cable3338681-t2,11.0,b,,True,152.907088,-31.4658987,
97,0.9998123761515502,node23148406,11.0,b,,True,node23148406,11.0,b,,True,152.895642,-31.4621709,
98,0.9677038446523466,node59740707,11.0,b,,True,node59740707,11.0,b,,True,152.912414,-31.4676206,
99,0.9544772081605944,cubicle44837,11.0,b,,True,cubicle44837,11.0,b,,True,152.9216,-31.4705797,
100,0.9514778060096293,node57578117,11.0,b,,True,node57578117,11.0,b,,True,152.914678,-31.4667453,
101,0.9544772228199655,cn-cable3336354-t2,11.0,b,,True,cn-cable3336354-t2,11.0,b,,True,152.921057,-31.4697955,
102,0.951477771556931,cn-cable3338995-t2,11.0,b,,True,cn-cable3338995-t2,11.0,b,,True,152.915922,-31.4670724,
103,0.951477764128695,cubicle35723,11.0,b,,True,cubicle35723,11.0,b,,True,152.917041,-31.4685151,
104,0.9672543858472195,cubicle44239,11.0,b,,True,cubicle44239,11.0,b,,True,152.905753,-31.4661765,
105,0.9544772544940968,node69935554,11.0,b,,True,node69935554,11.0,b,,True,152.920533,-31.4719448,
106,0.9514777714973591,cubicle33355,11.0,b,,True,cubicle33355,11.0,b,,True,152.9157,-31.4668783,
107,0.9989144828333029,cn-cable2937656-t2,11.0,b,,True,cn-cable2937656-t2,11.0,b,,True,152.904178,-31.4672275,
108,0.9672543857041317,cn-cable3338469-t2,11.0,b,,True,cn-cable3338469-t2,11.0,b,,True,152.905714,-31.4660684,
109,0.9514777433733983,cn-cable3338914-t2,11.0,b,,True,cn-cable3338914-t2,11.0,b,,True,152.913356,-31.4661845,
110,0.9514777398096292,cubicle47097,11.0,b,,True,cubicle47097,11.0,b,,True,152.913164,-31.466339,
111,0.9993467153069985,node84142353,11.0,b,,True,node84142353,11.0,b,,True,152.893653,-31.4661043,
113,0.9514777731212415,node71578449,11.0,b,,True,node71578449,11.0,b,,True,152.914272,-31.4664957,
114,0.9677038236785648,cubicle43985,11.0,b,,True,cubicle43985,11.0,b,,True,152.911958,-31.4686584,
115,0.9544772204635295,cubicle36872,11.0,b,,True,cubicle36872,11.0,b,,True,152.921429,-31.4695469,
116,0.9819235352613864,node59312998,11.0,b,,True,node59312998,11.0,b,,True,152.922377,-31.4684175,
117,0.9514777663916073,cubicle38002,11.0,b,,True,cubicle38002,11.0,b,,True,152.915344,-31.4689914,
118,0.9677038097428847,cubicle36039,11.0,b,,True,cubicle36039,11.0,b,,True,152.910915,-31.468146,
119,0.967254371285296,node67194604,11.0,b,,True,node67194604,11.0,b,,True,152.904937,-31.4634545,
120,0.9514777701910789,node71579187,11.0,b,,True,node71579187,11.0,b,,True,152.915788,-31.467313,
121,0.9992970077088077,node83235361,11.0,b,,True,node83235361,11.0,b,,True,152.896033,-31.4674957,
122,0.9677038096229463,cn-cable3338227-t2,11.0,b,,True,cn-cable3338227-t2,11.0,b,,True,152.910966,-31.4682325,
123,0.9514777896366717,node71579091,11.0,b,,True,node71579091,11.0,b,,True,152.914717,-31.4667235,
124,0.9544772620773434,node69935532,11.0,b,,True,node69935532,11.0,b,,True,152.920895,-31.4716813,
126,0.9984841116561739,node161553438,11.0,b,,True,node161553438,11.0,b,,True,152.909545,-31.4664394,
127,0.9672543711742206,cubicle69503,11.0,b,,True,cubicle69503,11.0,b,,True,152.904949,-31.4634754,
128,0.9672544092040944,cn-geo_schematic_cable1684-t2,11.0,b,,True,cn-geo_schematic_cable1684-t2,11.0,b,,True,152.906012,-31.4652941,
129,0.9819235121263385,node36726527,11.0,b,,True,node36726527,11.0,b,,True,152.921246,-31.4683259,
130,0.9544772964437386,node69935711,11.0,b,,True,node69935711,11.0,b,,True,152.920944,-31.4708825,
131,0.9885589242572891,cn-cable3341618-t2,11.0,b,,True,cn-cable3341618-t2,11.0,b,,True,152.894704,-31.4626063,
132,0.9514777968000697,node23019771,11.0,b,,True,node23019771,11.0,b,,True,152.918009,-31.4680104,
133,0.9514778009864628,cubicle48205,11.0,b,,True,cubicle48205,11.0,b,,True,152.914503,-31.4682676,
134,0.954477194790111,node23030576,11.0,b,,True,node23030576,11.0,b,,True,152.922661,-31.4689745,
135,0.9544772652168264,cn-cable3336326-t2,11.0,b,,True,cn-cable3336326-t2,11.0,b,,True,152.920611,-31.4707842,
136,0.951477793655389,cubicle45838,11.0,b,,True,cubicle45838,11.0,b,,True,152.914763,-31.4664105,
137,0.951477772871419,cn-cable3338919-t2,11.0,b,,True,cn-cable3338919-t2,11.0,b,,True,152.914207,-31.4663931,
138,0.9885589417172747,cn-cable3246212-t1,11.0,b,,True,cn-cable3246212-t1,11.0,b,,True,152.895603,-31.462179,
139,0.9544772610277084,cubicle46068,11.0,b,,True,cubicle46068,11.0,b,,True,152.920631,-31.471631,
140,0.9514777997788241,node35591462,11.0,b,,True,node35591462,11.0,b,,True,152.917556,-31.4679393,
142,0.9514777817607912,cn-cable3338933-t2,11.0,b,,True,cn-cable3338933-t2,11.0,b,,True,152.915248,-31.4657984,
143,0.9514777599327968,cubicle35717,11.0,b,,True,cubicle35717,11.0,b,,True,152.917686,-31.4686526,
144,0.9993467024038926,node24056503,11.0,b,,True,node24056503,11.0,b,,True,152.896034,-31.4675065,
145,0.9514777688011327,cn-cable3338957-t2,11.0,b,,True,cn-cable3338957-t2,11.0,b,,True,152.915851,-31.4660347,
146,0.9544771951993521,node35592659,11.0,b,,True,node35592659,11.0,b,,True,152.922681,-31.4693008,
147,0.9514777703126884,cubicle44807,11.0,b,,True,cubicle44807,11.0,b,,True,152.915469,-31.4682559,
148,0.9819235163603638,node153774208,11.0,b,,True,node153774208,11.0,b,,True,152.920916,-31.4687574,
149,0.9514777692134696,node67193435,11.0,b,,True,node67193435,11.0,b,,True,152.916622,-31.4686107,
150,0.9885589149633341,node60264186,11.0,b,,True,node60264186,11.0,b,,True,152.893774,-31.4624144,
151,0.9514778102402613,cn-cable3338942-t2,11.0,b,,True,cn-cable3338942-t2,11.0,b,,True,152.91497,-31.46726,
152,0.9544772087079971,node69936009,11.0,b,,True,node69936009,11.0,b,,True,152.922073,-31.4700642,
153,0.9885589023264145,cubicle39895,11.0,b,,True,cubicle39895,11.0,b,,True,152.89464,-31.4633128,
154,0.9885589146423224,cn-cable3341610-t2,11.0,b,,True,cn-cable3341610-t2,11.0,b,,True,152.893927,-31.4624659,
155,0.9514777971552263,cn-cable3338200-t2,11.0,b,,True,cn-cable3338200-t2,11.0,b,,True,152.914276,-31.4691855,
156,0.9995039628397818,node173091617,11.0,b,,True,node173091617,11.0,b,,True,152.895625,-31.4649161,
157,0.9677038133407118,cubicle46270,11.0,b,,True,cubicle46270,11.0,b,,True,152.910978,-31.4673746,
158,0.9514777924595959,node57578105,11.0,b,,True,node57578105,11.0,b,,True,152.914657,-31.466722,
159,0.9514777696818507,cn-cable3338945-t2,11.0,b,,True,cn-cable3338945-t2,11.0,b,,True,152.915531,-31.4673634,
160,0.9993467153069252,node23058287,11.0,b,,True,node23058287,11.0,b,,True,152.89402,-31.466117,
161,0.9514777699652447,cubicle48199,11.0,b,,True,cubicle48199,11.0,b,,True,152.915804,-31.4673154,
162,0.9514777687068908,cn-cable3338149-t2,11.0,b,,True,cn-cable3338149-t2,11.0,b,,True,152.916758,-31.4684216,
163,0.9672544028831109,node67195503,11.0,b,,True,node67195503,11.0,b,,True,152.906383,-31.4656702,
165,0.9514778156001059,node23032596,11.0,b,,True,node23032596,11.0,b,,True,152.916345,-31.467764,
166,0.9677038631932893,cn-geo_schematic_cable27949-t2,11.0,b,,True,cn-geo_schematic_cable27949-t2,11.0,b,,True,152.9124,-31.4676511,
167,0.999095592984834,node150179237,11.0,b,,True,node150179237,11.0,b,,True,152.899895,-31.4666596,
168,0.9514777952825199,cn-geo_schematic_cable14468-t1,11.0,b,,True,cn-geo_schematic_cable14468-t1,11.0,b,,True,152.91467,-31.4667244,
169,0.9672543998737817,node67194808,11.0,b,,True,node67194808,11.0,b,,True,152.905812,-31.4652794,
170,0.9544772174175248,cubicle47109,11.0,b,,True,cubicle47109,11.0,b,,True,152.921594,-31.4700325,
171,0.9980275928165122,node84145216,11.0,b,,True,node84145216,11.0,b,,True,152.919022,-31.4706163,
172,0.9984710117723559,node67195949,11.0,b,,True,node67195949,11.0,b,,True,152.907827,-31.4663992,
173,0.9514777250341727,cn-cable3338861-t2,11.0,b,,True,cn-cable3338861-t2,11.0,b,,True,152.912216,-31.4663321,
174,0.967254388260667,cubicle46514,11.0,b,,True,cubicle46514,11.0,b,,True,152.905251,-31.4652386,
175,0.9544772946675321,cn-geo_schematic_cable22430-t1,11.0,b,,True,cn-geo_schematic_cable22430-t1,11.0,b,,True,152.920946,-31.4708519,
176,0.9992970077088077,cn-busbar251730-t2,11.0,b,,True,cn-busbar251730-t2,11.0,b,,True,152.896035,-31.4674921,
177,0.9514777662734938,cn-cable3338183-t2,11.0,b,,True,cn-cable3338183-t2,11.0,b,,True,152.915128,-31.4689042,
178,0.9544772199926181,cn-cable3336356-t2,11.0,b,,True,cn-cable3336356-t2,11.0,b,,True,152.921184,-31.4694784,
179,0.967254413869251,node57577389,11.0,b,,True,node57577389,11.0,b,,True,152.905992,-31.4653076,
180,0.9514777610593346,cubicle36854,11.0,b,,True,cubicle36854,11.0,b,,True,152.917428,-31.4685248,
181,0.9677038217441389,cn-cable3339096-t2,11.0,b,,True,cn-cable3339096-t2,11.0,b,,True,152.911683,-31.4682739,
182,0.9514777284536569,cn-cable3338870-t2,11.0,b,,True,cn-cable3338870-t2,11.0,b,,True,152.912601,-31.4662289,
183,0.9672543923397002,cubicle44233,11.0,b,,True,cubicle44233,11.0,b,,True,152.906694,-31.4663332,
184,0.9514778525401357,cn-geo_schematic_cable1846-t1,11.0,b,,True,cn-geo_schematic_cable1846-t1,11.0,b,,True,152.914658,-31.4667709,
185,0.9514777709910938,cubicle39130,11.0,b,,True,cubicle39130,11.0,b,,True,152.915617,-31.4684477,
186,0.999095592984831,node29539805,11.0,b,,True,node29539805,11.0,b,,True,152.900356,-31.4664187,
187,0.967254397382651,node67195527,11.0,b,,True,node67195527,11.0,b,,True,152.906474,-31.4660412,
188,0.9993474037970423,node124410738,11.0,b,,True,node124410738,11.0,b,,True,152.898269,-31.4661434,
189,0.9514777818770047,cubicle35614,11.0,b,,True,cubicle35614,11.0,b,,True,152.915229,-31.4657073,
190,0.9544772962186141,cubicle48307,11.0,b,,True,cubicle48307,11.0,b,,True,152.920946,-31.470882,
191,0.9514777748619359,cubicle41305,11.0,b,,True,cubicle41305,11.0,b,,True,152.915939,-31.4666438,
192,0.9677038138931395,cn-cable3338223-t2,11.0,b,,True,cn-cable3338223-t2,11.0,b,,True,152.910879,-31.4674396,
193,0.9514778012471209,cn-cable3338203-t2,11.0,b,,True,cn-cable3338203-t2,11.0,b,,True,152.91439,-31.4682953,
194,0.9672543760727522,node31975369,11.0,b,,True,node31975369,11.0,b,,True,152.904672,-31.464656,
195,0.9672543835087812,cubicle34374,11.0,b,,True,cubicle34374,11.0,b,,True,152.907151,-31.4652686,
196,0.9979883859274584,node23166608,11.0,b,,True,node23166608,11.0,b,,True,152.9226,-31.4686532,
