loading_percent,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service,vm_pu_x,name_x_x,vn_kv_x_x,type_x_x,zone_x_x,in_service_x_x,name_y_x,vn_kv_y_x,type_y_x,zone_y_x,in_service_y_x,x_x,y_x,coords_x,geometry_x,vm_pu_y,name_x_y,vn_kv_x_y,type_x_y,zone_x_y,in_service_x_y,name_y_y,vn_kv_y_y,type_y_y,zone_y_y,in_service_y_y,x_y,y_y,coords_y,geometry_y
0.00032920463272818304,busbar355176,,793,993,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9984841249686152,cn-busbar355176-t1,11.0,b,,True,cn-busbar355176-t1,11.0,b,,True,152.909613,-31.466457,,POINT (152.909613 -31.466457),0.9984841183240345,node161553407,11.0,b,,True,node161553407,11.0,b,,True,152.909593,-31.466457,,POINT (152.909593 -31.466457)
0.0002526078352555441,geo_schematic_cable22431,,1070,0,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.954477303297928,cn-geo_schematic_cable22431-t1,11.0,b,,True,cn-geo_schematic_cable22431-t1,11.0,b,,True,152.920941,-31.4708425,,POINT (152.920941 -31.4708425),0.9544772983451982,node58449850,11.0,b,,True,node58449850,11.0,b,,True,152.920928,-31.4708473,,POINT (152.920928 -31.4708473)
5.58061465464564e-06,cable3338347,,202,1003,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235278964327,node153774208,11.0,b,,True,node153774208,11.0,b,,True,152.920916,-31.4687574,,POINT (152.920916 -31.4687574),0.981923527787017,cubicle37985,11.0,b,,True,cubicle37985,11.0,b,,True,152.920968,-31.4687653,,POINT (152.920968 -31.4687653)
5.580620060000906e-06,cable3338346,,202,303,0.0153193968,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235278964327,node153774208,11.0,b,,True,node153774208,11.0,b,,True,152.920916,-31.4687574,,POINT (152.920916 -31.4687574),0.9819235277288142,cubicle36841,11.0,b,,True,cubicle36841,11.0,b,,True,152.921065,-31.468706,,POINT (152.921065 -31.468706)
0.0,cable4228694,,202,733,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235278964327,node153774208,11.0,b,,True,node153774208,11.0,b,,True,152.920916,-31.4687574,,POINT (152.920916 -31.4687574),0.9819235278964327,node22951175,11.0,b,,True,node22951175,11.0,b,,True,152.920904,-31.4687464,,POINT (152.920904 -31.4687464)
5.580616972769727e-06,cable3338348,,202,176,0.0137989584,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235278964327,node153774208,11.0,b,,True,node153774208,11.0,b,,True,152.920916,-31.4687574,,POINT (152.920916 -31.4687574),0.9819235277454503,cubicle35711,11.0,b,,True,cubicle35711,11.0,b,,True,152.920849,-31.4688676,,POINT (152.920849 -31.4688676)
1.8981061102984142e-11,cable3261195,,202,911,0.0726566057,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235278964327,node153774208,11.0,b,,True,node153774208,11.0,b,,True,152.920916,-31.4687574,,POINT (152.920916 -31.4687574),0.9819235278964339,node84625716,11.0,b,,True,node84625716,11.0,b,,True,152.920872,-31.4687987,,POINT (152.920872 -31.4687987)
2.2661014650454947e-05,cable1107525,,256,140,0.0329574392,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543664470618,node67195771,11.0,b,,True,node67195771,11.0,b,,True,152.907348,-31.4656915,,POINT (152.907348 -31.4656915),0.9672543649827589,node67195828,11.0,b,,True,node67195828,11.0,b,,True,152.907327,-31.4659871,,POINT (152.907327 -31.4659871)
5.665255353149431e-06,cable1193659,,256,175,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543664470618,node67195771,11.0,b,,True,node67195771,11.0,b,,True,152.907348,-31.4656915,,POINT (152.907348 -31.4656915),0.9672543663359864,cubicle36626,11.0,b,,True,cubicle36626,11.0,b,,True,152.907364,-31.4656925,,POINT (152.907364 -31.4656925)
1.1330493809133112e-05,cable1150448,,256,627,0.0182594552,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543664470618,node67195771,11.0,b,,True,node67195771,11.0,b,,True,152.907348,-31.4656915,,POINT (152.907348 -31.4656915),0.9672543660414277,cubicle37764,11.0,b,,True,cubicle37764,11.0,b,,True,152.907352,-31.4656476,,POINT (152.907352 -31.4656476)
5.665257446958154e-06,cable1153989,,256,534,0.0172611847,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543664470618,node67195771,11.0,b,,True,node67195771,11.0,b,,True,152.907348,-31.4656915,,POINT (152.907348 -31.4656915),0.9672543662553326,cubicle35495,11.0,b,,True,cubicle35495,11.0,b,,True,152.907177,-31.4656531,,POINT (152.907177 -31.4656531)
0.00017277567390626587,cable1132929,,795,267,0.0276577238,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777591901155,node71578447,11.0,b,,True,node71578447,11.0,b,,True,152.914078,-31.4664238,,POINT (152.914078 -31.4664238),0.9514777498210356,node71578408,11.0,b,,True,node71578408,11.0,b,,True,152.913806,-31.4663387,,POINT (152.913806 -31.4663387)
5.759183187855799e-06,cable3255756,,114,413,0.0116869739,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514778085007616,node23032596,11.0,b,,True,node23032596,11.0,b,,True,152.916345,-31.467764,,POINT (152.916345 -31.467764),0.9514778083687959,cn-cable3255756-t2,11.0,b,,True,cn-cable3255756-t2,11.0,b,,True,152.91624,-31.4678188,,POINT (152.91624 -31.4678188)
5.759181401520584e-06,cable3255757,,114,867,0.0131566349,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514778085007616,node23032596,11.0,b,,True,node23032596,11.0,b,,True,152.916345,-31.467764,,POINT (152.916345 -31.467764),0.951477808352201,cn-cable3255757-t2,11.0,b,,True,cn-cable3255757-t2,11.0,b,,True,152.91644,-31.4678496,,POINT (152.91644 -31.4678496)
0.00020157163665240834,simulated23032596_100931,,114,1026,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514778085007616,node23032596,11.0,b,,True,node23032596,11.0,b,,True,152.916345,-31.467764,,POINT (152.916345 -31.467764),0.951477804548667,cn-simulated23032596_100931-t2,11.0,b,,True,cn-simulated23032596_100931-t2,11.0,b,,True,152.916343,-31.4677726,,POINT (152.916343 -31.4677726)
9.214700049552576e-05,cable1199706,,114,387,0.0383678653,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514778085007616,node23032596,11.0,b,,True,node23032596,11.0,b,,True,152.916345,-31.467764,,POINT (152.916345 -31.467764),0.9514778015689526,node23220058,11.0,b,,True,node23220058,11.0,b,,True,152.916741,-31.4678253,,POINT (152.916741 -31.4678253)
1.1482183077164818e-05,cable1158742,,201,644,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773076630636,node69935711,11.0,b,,True,node69935711,11.0,b,,True,152.920944,-31.4708825,,POINT (152.920944 -31.4708825),0.9544773074379393,cubicle48307,11.0,b,,True,cubicle48307,11.0,b,,True,152.920946,-31.470882,,POINT (152.920946 -31.470882)
4.592869619262404e-05,cable1199177,,201,771,0.0423828238,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773076630636,node69935711,11.0,b,,True,node69935711,11.0,b,,True,152.920944,-31.4708825,,POINT (152.920944 -31.4708825),0.9544773038465072,node22985154,11.0,b,,True,node22985154,11.0,b,,True,152.921144,-31.4713401,,POINT (152.921144 -31.4713401)
7.254797187897246e-05,geo_schematic_cable23101,,302,6,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235453750219,cn-geo_schematic_cable23101-t1,11.0,b,,True,cn-geo_schematic_cable23101-t1,11.0,b,,True,152.922378,-31.4684294,,POINT (152.922378 -31.4684294),0.9819235439526179,node59312975,11.0,b,,True,node59312975,11.0,b,,True,152.92238,-31.4684412,,POINT (152.92238 -31.4684412)
5.58062006540435e-06,cable2729612,,122,676,0.0261452661,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235408442997,node24153826,11.0,b,,True,node24153826,11.0,b,,True,152.922582,-31.4686505,,POINT (152.922582 -31.4686505),0.981923540558229,node153774263,11.0,b,,True,node153774263,11.0,b,,True,152.922836,-31.4687401,,POINT (152.922836 -31.4687401)
0.0,cable3256245,,122,31,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235408442997,node24153826,11.0,b,,True,node24153826,11.0,b,,True,152.922582,-31.4686505,,POINT (152.922582 -31.4686505),0.9819235408442997,node245104988,11.0,b,,True,node245104988,11.0,b,,True,152.922551,-31.4686921,,POINT (152.922551 -31.4686921)
0.0,simulated24153826_100933,,122,868,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235408442997,node24153826,11.0,b,,True,node24153826,11.0,b,,True,152.922582,-31.4686505,,POINT (152.922582 -31.4686505),0.9819235408442997,cn-simulated24153826_100933-t2,11.0,b,,True,cn-simulated24153826_100933-t2,11.0,b,,True,152.922591,-31.4686518,,POINT (152.922591 -31.4686518)
0.00030523701023078365,cable1115303,,1069,114,0.033784448099999996,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514778287193979,cn-cable1115303-t1,11.0,b,,True,cn-cable1115303-t1,11.0,b,,True,152.915975,-31.4676754,,POINT (152.915975 -31.4676754),0.9514778085007616,node23032596,11.0,b,,True,node23032596,11.0,b,,True,152.916345,-31.467764,,POINT (152.916345 -31.467764)
0.00019005321843943023,geo_schematic_cable14586,,1237,329,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777951840387,cn-geo_schematic_cable14586-t1,11.0,b,,True,cn-geo_schematic_cable14586-t1,11.0,b,,True,152.914665,-31.466743,,POINT (152.914665 -31.466743),0.9514777914577791,node57578118,11.0,b,,True,node57578118,11.0,b,,True,152.914653,-31.4667406,,POINT (152.914653 -31.4667406)
5.741089258773821e-06,cable3336402,,797,261,0.0157752696,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772988354137,cubicle48240,11.0,b,,True,cubicle48240,11.0,b,,True,152.921791,-31.4713831,,POINT (152.921791 -31.4713831),0.954477298657844,cn-cable3336402-t2,11.0,b,,True,cn-cable3336402-t2,11.0,b,,True,152.921953,-31.4714111,,POINT (152.921953 -31.4714111)
5.741086098034828e-06,cable3336401,,797,832,0.0138051411,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772988354137,cubicle48240,11.0,b,,True,cubicle48240,11.0,b,,True,152.921791,-31.4713831,,POINT (152.921791 -31.4713831),0.9544772986800203,cn-cable3336401-t2,11.0,b,,True,cn-cable3336401-t2,11.0,b,,True,152.921687,-31.4714692,,POINT (152.921687 -31.4714692)
0.00022094474997267166,geo_schematic_cable14111,,874,726,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672544045266156,node57577398,11.0,b,,True,node57577398,11.0,b,,True,152.905987,-31.4653164,,POINT (152.905987 -31.4653164),0.9672544001946841,node57577389,11.0,b,,True,node57577389,11.0,b,,True,152.905992,-31.4653076,,POINT (152.905992 -31.4653076)
0.00010763974336390238,geo_schematic_cable14365,,874,960,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672544045266156,node57577398,11.0,b,,True,node57577398,11.0,b,,True,152.905987,-31.4653164,,POINT (152.905987 -31.4653164),0.967254402416188,cn-geo_schematic_cable14365-t2,11.0,b,,True,cn-geo_schematic_cable14365-t2,11.0,b,,True,152.905999,-31.4653206,,POINT (152.905999 -31.4653206)
1.1518369139460155e-05,cable1226652,,270,840,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777947869615,node67193139,11.0,b,,True,node67193139,11.0,b,,True,152.914546,-31.468444,,POINT (152.914546 -31.468444),0.9514777945611276,cubicle50469,11.0,b,,True,cubicle50469,11.0,b,,True,152.91456,-31.468451,,POINT (152.91456 -31.468451)
1.7277582627548282e-05,cable1246751,,270,164,0.015221598,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777947869615,node67193139,11.0,b,,True,node67193139,11.0,b,,True,152.914546,-31.468444,,POINT (152.914546 -31.468444),0.9514777942713275,cubicle49329,11.0,b,,True,cubicle49329,11.0,b,,True,152.914398,-31.4683934,,POINT (152.914398 -31.4683934)
3.455515819398472e-05,cable2767005,,270,383,0.017752293699999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777947869615,node67193139,11.0,b,,True,node67193139,11.0,b,,True,152.914546,-31.468444,,POINT (152.914546 -31.468444),0.9514777935842392,node67193128,11.0,b,,True,node67193128,11.0,b,,True,152.914534,-31.468461,,POINT (152.914534 -31.468461)
5.759189524277301e-06,cable3338950,,941,742,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777823115133,cubicle35620,11.0,b,,True,cubicle35620,11.0,b,,True,152.914715,-31.4667233,,POINT (152.914715 -31.4667233),0.9514777821985961,cn-cable3338950-t2,11.0,b,,True,cn-cable3338950-t2,11.0,b,,True,152.915312,-31.4666327,,POINT (152.915312 -31.4666327)
5.759189524277301e-06,cable3338949,,941,1150,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777823115133,cubicle35620,11.0,b,,True,cubicle35620,11.0,b,,True,152.914715,-31.4667233,,POINT (152.914715 -31.4667233),0.9514777821985961,cn-cable3338949-t2,11.0,b,,True,cn-cable3338949-t2,11.0,b,,True,152.914709,-31.466728,,POINT (152.914709 -31.466728)
5.66524575582008e-06,cable1158673,,511,542,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543794359992,node67195658,11.0,b,,True,node67195658,11.0,b,,True,152.906629,-31.4650125,,POINT (152.906629 -31.4650125),0.9672543793249242,cubicle49109,11.0,b,,True,cubicle49109,11.0,b,,True,152.90662,-31.4650241,,POINT (152.90662 -31.4650241)
1.1330492141690864e-05,cable1198274,,511,108,0.0173655495,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543794359992,node67195658,11.0,b,,True,node67195658,11.0,b,,True,152.906629,-31.4650125,,POINT (152.906629 -31.4650125),0.9672543790502233,cubicle50237,11.0,b,,True,cubicle50237,11.0,b,,True,152.906719,-31.4648768,,POINT (152.906719 -31.4648768)
8.497874357095664e-05,cable1194678,,511,551,0.0202008147,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543794359992,node67195658,11.0,b,,True,node67195658,11.0,b,,True,152.906629,-31.4650125,,POINT (152.906629 -31.4650125),0.9672543760702855,node67195678,11.0,b,,True,node67195678,11.0,b,,True,152.906765,-31.4651515,,POINT (152.906765 -31.4651515)
0.002387262338560366,simulated34701112_113872,,981,217,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9998604019387611,cn-simulated34701112_113872-t1,11.0,b,,True,cn-simulated34701112_113872-t1,11.0,b,,True,152.89587,-31.4616346,,POINT (152.89587 -31.4616346),0.9998603535076038,node34701112,11.0,b,,True,node34701112,11.0,b,,True,152.895865,-31.4616425,,POINT (152.895865 -31.4616425)
0.0022416153191702273,cable3368615,,1105,1082,0.12034010499999999,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True,0.9986895979841317,cn-cable3368615-t1,11.0,b,,True,cn-cable3368615-t1,11.0,b,,True,152.909215,-31.4680196,,POINT (152.909215 -31.4680196),0.9985817547696997,cn-cable3368615-t2,11.0,b,,True,cn-cable3368615-t2,11.0,b,,True,152.910034,-31.467653,,POINT (152.910034 -31.467653)
5.244766830646416e-07,busbar87086,,1222,1099,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.999346702410746,cn-busbar87086-t1,11.0,b,,True,cn-busbar87086-t1,11.0,b,,True,152.896034,-31.4675042,,POINT (152.896034 -31.4675042),0.9993467024003905,cn-busbar87086-t2,11.0,b,,True,cn-busbar87086-t2,11.0,b,,True,152.896034,-31.4675006,,POINT (152.896034 -31.4675006)
0.0019124384900636344,cable1130311,,838,526,0.10130380800000001,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True,0.9984987018965753,node23107373,11.0,b,,True,node23107373,11.0,b,,True,152.910035,-31.4676441,,POINT (152.910035 -31.4676441),0.998421098302293,node23107372,11.0,b,,True,node23107372,11.0,b,,True,152.911245,-31.4669782,,POINT (152.911245 -31.4669782)
0.00032920463028265635,cable3154115,,838,596,0.12231837699999999,0.2077,0.1006,0.001,0.0,1000.0,1.0,1,,True,0.9984987018965753,node23107373,11.0,b,,True,node23107373,11.0,b,,True,152.910035,-31.4676441,,POINT (152.910035 -31.4676441),0.998484144902357,node69876550,11.0,b,,True,node69876550,11.0,b,,True,152.909441,-31.4664546,,POINT (152.909441 -31.4664546)
5.183267994300073e-05,cable2125685,,216,61,0.0394621515,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777966898216,node101119328,11.0,b,,True,node101119328,11.0,b,,True,152.917147,-31.4678866,,POINT (152.917147 -31.4678866),0.9514777926794725,node35591462,11.0,b,,True,node35591462,11.0,b,,True,152.917556,-31.4679393,,POINT (152.917556 -31.4679393)
5.759189524277303e-06,cable3339033,,216,849,0.0130220123,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777966898216,node101119328,11.0,b,,True,node101119328,11.0,b,,True,152.917147,-31.4678866,,POINT (152.917147 -31.4678866),0.9514777965427808,cn-cable3339033-t2,11.0,b,,True,cn-cable3339033-t2,11.0,b,,True,152.917239,-31.4679729,,POINT (152.917239 -31.4679729)
5.759183187855799e-06,cable3339035,,216,1235,0.0119553724,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777966898216,node101119328,11.0,b,,True,node101119328,11.0,b,,True,152.917147,-31.4678866,,POINT (152.917147 -31.4678866),0.9514777965548251,cn-cable3339035-t2,11.0,b,,True,cn-cable3339035-t2,11.0,b,,True,152.917039,-31.4679421,,POINT (152.917039 -31.4679421)
5.759188631108153e-06,cable3339092,,61,1075,0.0239709162,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777926794725,node35591462,11.0,b,,True,node35591462,11.0,b,,True,152.917556,-31.4679393,,POINT (152.917556 -31.4679393),0.9514777924088003,cn-cable3339092-t2,11.0,b,,True,cn-cable3339092-t2,11.0,b,,True,152.917536,-31.4677245,,POINT (152.917536 -31.4677245)
3.455512338580396e-05,cable1155958,,61,528,0.0439668068,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777926794725,node35591462,11.0,b,,True,node35591462,11.0,b,,True,152.917556,-31.4679393,,POINT (152.917556 -31.4679393),0.951477789700715,node23019771,11.0,b,,True,node23019771,11.0,b,,True,152.918009,-31.4680104,,POINT (152.918009 -31.4680104)
5.759183676563274e-06,cable3339031,,61,1233,0.01349736,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777926794725,node35591462,11.0,b,,True,node35591462,11.0,b,,True,152.917556,-31.4679393,,POINT (152.917556 -31.4679393),0.9514777925270644,cn-cable3339031-t2,11.0,b,,True,cn-cable3339031-t2,11.0,b,,True,152.917642,-31.4680351,,POINT (152.917642 -31.4680351)
5.759191799318856e-06,cable3339032,,61,670,0.0132779893,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777926794725,node35591462,11.0,b,,True,node35591462,11.0,b,,True,152.917556,-31.4679393,,POINT (152.917556 -31.4679393),0.9514777925295413,cn-cable3339032-t2,11.0,b,,True,cn-cable3339032-t2,11.0,b,,True,152.917439,-31.4680037,,POINT (152.917439 -31.4680037)
5.741088118869578e-06,cable1115430,,41,902,0.0278992619,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772653683609,node69935613,11.0,b,,True,node69935613,11.0,b,,True,152.920393,-31.4716968,,POINT (152.920393 -31.4716968),0.954477265054321,cubicle43784,11.0,b,,True,cubicle43784,11.0,b,,True,152.920295,-31.4714645,,POINT (152.920295 -31.4714645)
7.433403165427303e-12,cable1162366,,41,1173,0.0295198843,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772653683609,node69935613,11.0,b,,True,node69935613,11.0,b,,True,152.920393,-31.4716968,,POINT (152.920393 -31.4716968),0.9544772653683611,cubicle44917,11.0,b,,True,cubicle44917,11.0,b,,True,152.920115,-31.4718128,,POINT (152.920115 -31.4718128)
9.85243332584201e-12,cable2774246,,41,715,0.0415507603,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772653683609,node69935613,11.0,b,,True,node69935613,11.0,b,,True,152.920393,-31.4716968,,POINT (152.920393 -31.4716968),0.9544772653683609,node69935634,11.0,b,,True,node69935634,11.0,b,,True,152.92028,-31.4714702,,POINT (152.92028 -31.4714702)
0.00032888617104605213,busbar85065,,396,848,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9984462902977009,node24046352,11.0,b,,True,node24046352,11.0,b,,True,152.905884,-31.4653014,,POINT (152.905884 -31.4653014),0.9984462836634989,cn-busbar85065-t2,11.0,b,,True,cn-busbar85065-t2,11.0,b,,True,152.905914,-31.4653116,,POINT (152.905914 -31.4653116)
0.0,busbar85062,,396,482,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9984462902977009,node24046352,11.0,b,,True,node24046352,11.0,b,,True,152.905884,-31.4653014,,POINT (152.905884 -31.4653014),0.9984462902977009,node24046337,11.0,b,,True,node24046337,11.0,b,,True,152.905893,-31.4652836,,POINT (152.905893 -31.4652836)
5.543156062722301e-06,cable2698392,,434,158,0.025471041899999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.988558902072134,cubicle41037,11.0,b,,True,cubicle41037,11.0,b,,True,152.893845,-31.46287,,POINT (152.893845 -31.46287),0.9885589017953113,cubicle44426,11.0,b,,True,cubicle44426,11.0,b,,True,152.894324,-31.4630866,,POINT (152.894324 -31.4630866)
1.108633208433014e-05,cable1219920,,434,628,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.988558902072134,cubicle41037,11.0,b,,True,cubicle41037,11.0,b,,True,152.893845,-31.46287,,POINT (152.893845 -31.46287),0.9885589018547708,cubicle45569,11.0,b,,True,cubicle45569,11.0,b,,True,152.894141,-31.463231,,POINT (152.894141 -31.463231)
1.1086304472080015e-05,cable1137465,,434,342,0.0112855991,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.988558902072134,cubicle41037,11.0,b,,True,cubicle41037,11.0,b,,True,152.893845,-31.46287,,POINT (152.893845 -31.46287),0.9885589018268275,cubicle38771,11.0,b,,True,cubicle38771,11.0,b,,True,152.894282,-31.4633082,,POINT (152.894282 -31.4633082)
2.2172638544892144e-05,cable2777154,,434,590,0.0533015203,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.988558902072134,cubicle41037,11.0,b,,True,cubicle41037,11.0,b,,True,152.893845,-31.46287,,POINT (152.893845 -31.46287),0.9885588997549805,node67830893,11.0,b,,True,node67830893,11.0,b,,True,152.8947,-31.463252,,POINT (152.8947 -31.463252)
1.1518371903212201e-05,cable1111313,,404,827,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777763420127,node67193396,11.0,b,,True,node67193396,11.0,b,,True,152.91625,-31.4684071,,POINT (152.91625 -31.4684071),0.951477776116179,cubicle41403,11.0,b,,True,cubicle41403,11.0,b,,True,152.916253,-31.4683939,,POINT (152.916253 -31.4683939)
0.00018429406823129788,cable1185634,,404,119,0.0158501555,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777763420127,node67193396,11.0,b,,True,node67193396,11.0,b,,True,152.91625,-31.4684071,,POINT (152.91625 -31.4684071),0.9514777706148067,node67193326,11.0,b,,True,node67193326,11.0,b,,True,152.916167,-31.4685306,,POINT (152.916167 -31.4685306)
5.759193181192107e-06,cable1119598,,404,613,0.0197019076,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777763420127,node67193396,11.0,b,,True,node67193396,11.0,b,,True,152.91625,-31.4684071,,POINT (152.91625 -31.4684071),0.9514777761195445,cubicle39124,11.0,b,,True,cubicle39124,11.0,b,,True,152.91607,-31.4683753,,POINT (152.91607 -31.4683753)
0.000173297531978188,busbar87858,,599,587,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9979893746560858,node24071491,11.0,b,,True,node24071491,11.0,b,,True,152.922329,-31.4683293,,POINT (152.922329 -31.4683293),0.9979893712023018,cn-busbar87858-t2,11.0,b,,True,cn-busbar87858-t2,11.0,b,,True,152.922343,-31.4684329,,POINT (152.922343 -31.4684329)
5.741090580170809e-06,cable3336400,,167,743,0.045455363900000004,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.954477298331622,cubicle47128,11.0,b,,True,cubicle47128,11.0,b,,True,152.921472,-31.4714699,,POINT (152.921472 -31.4714699),0.9544772978199668,cn-cable3336400-t2,11.0,b,,True,cn-cable3336400-t2,11.0,b,,True,152.921483,-31.4714716,,POINT (152.921483 -31.4714716)
5.741096461185044e-06,cable3336389,,167,1021,0.012508580500000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.954477298331622,cubicle47128,11.0,b,,True,cubicle47128,11.0,b,,True,152.921472,-31.4714699,,POINT (152.921472 -31.4714699),0.9544772981908226,cn-cable3336389-t2,11.0,b,,True,cn-cable3336389-t2,11.0,b,,True,152.921393,-31.4715593,,POINT (152.921393 -31.4715593)
5.75920138819554e-06,cable3338937,,617,532,0.0121813489,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777865560595,cubicle45838,11.0,b,,True,cubicle45838,11.0,b,,True,152.914698,-31.4665821,,POINT (152.914698 -31.4665821),0.9514777864185113,cn-cable3338937-t2,11.0,b,,True,cn-cable3338937-t2,11.0,b,,True,152.914798,-31.4665144,,POINT (152.914798 -31.4665144)
5.759198135741257e-06,cable3338938,,617,1018,0.0132493053,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777865560595,cubicle45838,11.0,b,,True,cubicle45838,11.0,b,,True,152.914698,-31.4665821,,POINT (152.914698 -31.4665821),0.9514777864064523,cn-cable3338938-t2,11.0,b,,True,cn-cable3338938-t2,11.0,b,,True,152.91473,-31.466698,,POINT (152.91473 -31.466698)
0.00017329752511335118,cable1210504,,839,130,0.015523881100000001,0.869,0.124,0.001,0.0,1000.0,1.0,1,,True,0.9979930355882757,cn-cable1210504-t1,11.0,b,,True,cn-cable1210504-t1,11.0,b,,True,152.922329,-31.4686136,,POINT (152.922329 -31.4686136),0.9979893781098699,node23506966,11.0,b,,True,node23506966,11.0,b,,True,152.922335,-31.4684655,,POINT (152.922335 -31.4684655)
5.759183187855799e-06,cable3338925,,780,1212,0.011610122499999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777797065112,cubicle33349,11.0,b,,True,cubicle33349,11.0,b,,True,152.914796,-31.4659653,,POINT (152.914796 -31.4659653),0.9514777795754134,cn-cable3338925-t2,11.0,b,,True,cn-cable3338925-t2,11.0,b,,True,152.914785,-31.4658613,,POINT (152.914785 -31.4658613)
5.7591831878558e-06,cable3338924,,780,356,0.011447161400000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777797065112,cubicle33349,11.0,b,,True,cubicle33349,11.0,b,,True,152.914796,-31.4659653,,POINT (152.914796 -31.4659653),0.9514777795772533,cn-cable3338924-t2,11.0,b,,True,cn-cable3338924-t2,11.0,b,,True,152.91469,-31.4660149,,POINT (152.91469 -31.4660149)
