,vm_pu,name_x,vn_kv_x,type_x,zone_x,in_service_x,name_y,vn_kv_y,type_y,zone_y,in_service_y,x,y,coords
92,0.9514777915630261,cubicle43678,11.0,b,,True,cubicle43678,11.0,b,,True,152.914994,-31.4680003,
93,0.9819235010679623,cn-cable3338288-t2,11.0,b,,True,cn-cable3338288-t2,11.0,b,,True,152.920684,-31.4681684,
94,0.9514777516409748,cubicle44807,11.0,b,,True,cubicle44807,11.0,b,,True,152.915469,-31.4682559,
95,0.999346715278432,node83235274,11.0,b,,True,node83235274,11.0,b,,True,152.893653,-31.466106,
96,0.998305749698531,node74092492,11.0,b,,True,node74092492,11.0,b,,True,152.897784,-31.4666787,
97,0.9984840917065578,node161553366,11.0,b,,True,node161553366,11.0,b,,True,152.909655,-31.4664214,
98,0.9672543802033132,cubicle44239,11.0,b,,True,cubicle44239,11.0,b,,True,152.905753,-31.4661765,
99,0.9544772774360791,node69935532,11.0,b,,True,node69935532,11.0,b,,True,152.920895,-31.4716813,
100,0.9544772237444109,node102516409,11.0,b,,True,node102516409,11.0,b,,True,152.921659,-31.4706079,
101,0.9677038386021355,cn-cable3339122-t2,11.0,b,,True,cn-cable3339122-t2,11.0,b,,True,152.911985,-31.4683967,
102,0.999503962053435,node74891570,11.0,b,,True,node74891570,11.0,b,,True,152.895597,-31.4649835,
103,0.9544772660989382,node69935461,11.0,b,,True,node69935461,11.0,b,,True,152.920673,-31.4721417,
104,0.9995536727086753,node24056328,11.0,b,,True,node24056328,11.0,b,,True,152.895536,-31.4649658,
105,0.951477784889023,node102518697,11.0,b,,True,node102518697,11.0,b,,True,152.912905,-31.4669828,
106,0.9885589074725691,cubicle41037,11.0,b,,True,cubicle41037,11.0,b,,True,152.894173,-31.4632754,
107,0.9514777801098588,node67193101,11.0,b,,True,node67193101,11.0,b,,True,152.914408,-31.468836,
108,0.999346715278432,cn-busbar251716-t2,11.0,b,,True,cn-busbar251716-t2,11.0,b,,True,152.89365,-31.4661073,
109,0.998318236890524,node69876900,11.0,b,,True,node69876900,11.0,b,,True,152.912357,-31.4671564,
110,0.9677038537055286,node69876678,11.0,b,,True,node69876678,11.0,b,,True,152.912397,-31.4676119,
111,0.9980275927369759,node84338465,11.0,b,,True,node84338465,11.0,b,,True,152.919044,-31.4706313,
112,0.9672543678811234,node31975379,11.0,b,,True,node31975379,11.0,b,,True,152.904786,-31.4641538,
113,0.9993467152749754,node23232416,11.0,b,,True,node23232416,11.0,b,,True,152.895956,-31.4663798,
114,0.9544772315574906,cn-cable3336359-t2,11.0,b,,True,cn-cable3336359-t2,11.0,b,,True,152.921829,-31.4690921,
115,0.9544772121366016,node61288125,11.0,b,,True,node61288125,11.0,b,,True,152.922703,-31.4697205,
116,0.9514777476017872,cn-cable3338183-t2,11.0,b,,True,cn-cable3338183-t2,11.0,b,,True,152.915128,-31.4689042,
117,0.9514777086244265,cubicle50467,11.0,b,,True,cubicle50467,11.0,b,,True,152.912314,-31.4660843,
118,0.9677038484322472,cubicle49635,11.0,b,,True,cubicle49635,11.0,b,,True,152.912399,-31.4681971,
119,0.9819235086006438,node23226227,11.0,b,,True,node23226227,11.0,b,,True,152.920073,-31.4682914,
121,0.9677038267587851,cubicle36039,11.0,b,,True,cubicle36039,11.0,b,,True,152.910746,-31.4680585,
122,0.9819234981064151,cubicle110989,11.0,b,,True,cubicle110989,11.0,b,,True,152.921634,-31.4679443,
123,0.9984462902344761,node24234571,11.0,b,,True,node24234571,11.0,b,,True,152.905833,-31.4652631,
124,0.9677038434806015,node69877043,11.0,b,,True,node69877043,11.0,b,,True,152.912291,-31.4685167,
125,0.9514777254020225,node71578342,11.0,b,,True,node71578342,11.0,b,,True,152.913587,-31.4662831,
126,0.9819235144757349,cn-cable3338322-t2,11.0,b,,True,cn-cable3338322-t2,11.0,b,,True,152.921916,-31.468313,
127,0.9990955934615117,node29539799,11.0,b,,True,node29539799,11.0,b,,True,152.900928,-31.4666204,
128,0.9514777454569747,cubicle35723,11.0,b,,True,cubicle35723,11.0,b,,True,152.917041,-31.4685151,
129,0.9544772805755387,cn-cable3336326-t2,11.0,b,,True,cn-cable3336326-t2,11.0,b,,True,152.920611,-31.4707842,
130,0.9672543778756824,node67195290,11.0,b,,True,node67195290,11.0,b,,True,152.905412,-31.465996,
131,0.9514777456059419,cubicle33460,11.0,b,,True,cubicle33460,11.0,b,,True,152.917014,-31.4686761,
133,0.9978799596015353,node23427399,11.0,b,,True,node23427399,11.0,b,,True,152.904518,-31.4626351,
134,0.9992970055977841,node83235357,11.0,b,,True,node83235357,11.0,b,,True,152.896031,-31.4674909,
135,0.9544772322907478,node69936185,11.0,b,,True,node69936185,11.0,b,,True,152.921743,-31.4692912,
136,0.9514777501669061,cubicle43670,11.0,b,,True,cubicle43670,11.0,b,,True,152.916645,-31.4684628,
137,0.9514777867351849,cn-cable3339091-t2,11.0,b,,True,cn-cable3339091-t2,11.0,b,,True,152.91727,-31.4670907,
138,0.9677038275175087,cubicle37179,11.0,b,,True,cubicle37179,11.0,b,,True,152.910933,-31.4679629,
139,0.9672543704288327,node31975369,11.0,b,,True,node31975369,11.0,b,,True,152.904672,-31.464656,
140,0.9514777515193396,node71579187,11.0,b,,True,node71579187,11.0,b,,True,152.915788,-31.467313,
141,0.9514777950309832,cn-simulated22943741_144044-t2,11.0,b,,True,cn-simulated22943741_144044-t2,11.0,b,,True,152.914465,-31.4674532,
142,0.9819234999276998,cn-cable3339677-t2,11.0,b,,True,cn-cable3339677-t2,11.0,b,,True,152.921442,-31.4679913,
143,0.9514777506598314,node71579033,11.0,b,,True,node71579033,11.0,b,,True,152.915774,-31.4660456,
144,0.981923497717489,cubicle111009,11.0,b,,True,cubicle111009,11.0,b,,True,152.921782,-31.4679835,
145,0.9672543942298745,node67194808,11.0,b,,True,node67194808,11.0,b,,True,152.905812,-31.4652794,
146,0.9885589272496684,cn-cable3341613-t2,11.0,b,,True,cn-cable3341613-t2,11.0,b,,True,152.894728,-31.4623112,
147,0.9819235054504548,cubicle77075,11.0,b,,True,cubicle77075,11.0,b,,True,152.921434,-31.4683438,
148,0.954477215011545,node22958791,11.0,b,,True,node22958791,11.0,b,,True,152.922699,-31.4701031,
149,0.9672544041155678,node67195431,11.0,b,,True,node67195431,11.0,b,,True,152.906125,-31.4654704,
150,0.9544772237444109,node69936064,11.0,b,,True,node69936064,11.0,b,,True,152.921651,-31.4706183,
151,0.9544772101487989,node23030576,11.0,b,,True,node23030576,11.0,b,,True,152.922661,-31.4689745,
152,0.9677038619966032,cubicle38307,11.0,b,,True,cubicle38307,11.0,b,,True,152.91266,-31.4676916,
153,0.9514777919225482,node71578836,11.0,b,,True,node71578836,11.0,b,,True,152.91507,-31.4673289,
154,0.9514777828425056,cn-cable3338187-t2,11.0,b,,True,cn-cable3338187-t2,11.0,b,,True,152.914685,-31.4684051,
155,0.9990955934615177,node29539811,11.0,b,,True,node29539811,11.0,b,,True,152.900033,-31.4662794,
156,0.9677038610593733,cubicle45116,11.0,b,,True,cubicle45116,11.0,b,,True,152.912652,-31.4675353,
157,0.9672543917387487,node67195527,11.0,b,,True,node67195527,11.0,b,,True,152.906474,-31.4660412,
158,0.9984462968686767,node24046336,11.0,b,,True,node24046336,11.0,b,,True,152.905876,-31.4653192,
159,0.954477238181274,cn-cable3336355-t2,11.0,b,,True,cn-cable3336355-t2,11.0,b,,True,152.921122,-31.4696365,
160,0.9544772653650037,cubicle41535,11.0,b,,True,cubicle41535,11.0,b,,True,152.920818,-31.4722866,
161,0.9514777747110843,cn-cable3338923-t2,11.0,b,,True,cn-cable3338923-t2,11.0,b,,True,152.914618,-31.4663057,
162,0.9677038248964268,cubicle33777,11.0,b,,True,cubicle33777,11.0,b,,True,152.911282,-31.4683033,
163,0.9514777458317762,node67193477,11.0,b,,True,node67193477,11.0,b,,True,152.917015,-31.4686626,
164,0.9885589048293735,cn-cable3341625-t2,11.0,b,,True,cn-cable3341625-t2,11.0,b,,True,152.894735,-31.4633268,
165,0.9672543704288327,cubicle69500,11.0,b,,True,cubicle69500,11.0,b,,True,152.904743,-31.4644956,
166,0.9514777745345976,cn-cable3339094-t2,11.0,b,,True,cn-cable3339094-t2,11.0,b,,True,152.918326,-31.4682181,
167,0.9544772522056338,cn-cable3336714-t2,11.0,b,,True,cn-cable3336714-t2,11.0,b,,True,152.921606,-31.4724037,
168,0.9514777051059238,node69936339,11.0,b,,True,node69936339,11.0,b,,True,152.912351,-31.466795,
169,0.9514778367299586,cn-cable3295685-t1,11.0,b,,True,cn-cable3295685-t1,11.0,b,,True,152.915975,-31.4676754,
171,0.9672543869179476,node67195581,11.0,b,,True,node67195581,11.0,b,,True,152.906527,-31.466374,
172,0.9885589548085607,node23015020,11.0,b,,True,node23015020,11.0,b,,True,152.895606,-31.4621773,
173,0.9544772300861516,cn-cable3336363-t2,11.0,b,,True,cn-cable3336363-t2,11.0,b,,True,152.922016,-31.4694526,
174,0.9975416654407899,node23253360,11.0,b,,True,node23253360,11.0,b,,True,152.918975,-31.4681447,
175,0.9544772807078448,cubicle40374,11.0,b,,True,cubicle40374,11.0,b,,True,152.920668,-31.4706906,
176,0.9514777208667922,cn-cable3338907-t2,11.0,b,,True,cn-cable3338907-t2,11.0,b,,True,152.913207,-31.4664618,
177,0.9677038390096724,cn-cable3342932-t2,11.0,b,,True,cn-cable3342932-t2,11.0,b,,True,152.91172,-31.4653053,
178,0.9677038389241706,cn-cable3338251-t2,11.0,b,,True,cn-cable3338251-t2,11.0,b,,True,152.911493,-31.4685046,
179,0.9885589206366442,cubicle42166,11.0,b,,True,cubicle42166,11.0,b,,True,152.894481,-31.4625961,
180,0.9544772689311747,cubicle50566,11.0,b,,True,cubicle50566,11.0,b,,True,152.920956,-31.4704179,
181,0.9544773115773304,cubicle48307,11.0,b,,True,cubicle48307,11.0,b,,True,152.920946,-31.470882,
182,0.9993474037720769,node124410738,11.0,b,,True,node124410738,11.0,b,,True,152.898269,-31.4661434,
183,0.9514777682495814,cn-cable3338934-t2,11.0,b,,True,cn-cable3338934-t2,11.0,b,,True,152.915101,-31.4659501,
184,0.9819235099301715,node22959534,11.0,b,,True,node22959534,11.0,b,,True,152.920852,-31.4685328,
