name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service
geo_schematic_cable23107,,318,247,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3589940,,217,678,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355172,,313,447,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1245871,,227,564,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338911,,203,209,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar251718,,580,130,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338864,,535,1149,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2863422,,387,456,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1180079,,991,70,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated23398576_173091586,,1074,856,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1219209,,394,542,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1177883,,70,596,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2187592,,18,666,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14578,,299,722,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336386,,743,699,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339032,,462,954,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1225402,,988,204,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338646,,383,612,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable36469,,997,305,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2797791,,51,760,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1117952,,133,537,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1135169,,775,625,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338476,,170,1179,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1176353,,339,716,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338870,,53,510,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1119137,,591,375,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1218152,,1045,488,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1193208,,246,341,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2085248,,381,457,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338184,,249,1145,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1178387,,147,516,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336708,,273,369,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338152,,787,1224,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1142622,,148,395,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1246061,,630,877,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338485,,1126,1156,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated23052190_40598,,793,475,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar83732,,618,705,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1174763,,67,267,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355176,,268,524,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1162667,,516,38,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable34384,,631,215,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1193140,,10,21,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable119593,,371,712,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2777151,,849,929,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336715,,505,472,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339592,,390,1081,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1115922,,218,127,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable22431,,259,132,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1151302,,1028,826,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2767001,,739,839,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1155958,,462,401,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2729612,,508,1021,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338472,,43,521,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338143,,117,598,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338155,,675,1134,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1246414,,482,117,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338149,,41,568,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338912,,203,818,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable235928,,326,1003,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3719711,,432,1010,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338910,,153,904,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable23103,,1072,677,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338906,,97,1135,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3888529,,865,42,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable233324,,35,742,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1198988,,36,933,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1172594,,728,847,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2727649,,283,1212,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1205168,,91,1060,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1180317,,816,294,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338321,,287,355,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3341611,,352,279,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338214,,165,152,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1192213,,449,631,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336355,,871,1042,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1114783,,452,356,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable235942,,108,1005,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1197187,,133,16,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable134847,,576,302,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2125762,,283,777,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1134376,,437,846,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339093,,335,778,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508051,,895,389,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338187,,32,1206,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2698390,,849,185,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338487,,58,914,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1194678,,370,408,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336714,,219,1165,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar254546,,244,306,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable134846,,284,593,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338253,,351,285,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338909,,153,212,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336402,,1052,551,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1131524,,456,468,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2122107,,346,886,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1129648,,200,990,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated23015020_203086,,222,35,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338907,,14,332,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1176975,,704,769,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338852,,323,403,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338993,,373,1201,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar87085,,343,898,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14330,,1008,190,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated23427399_210792,,907,62,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable27941,,671,284,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2085234,,774,345,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3806606,,1021,868,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338328,,341,1115,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1224147,,138,383,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1148501,,749,427,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338481,,317,899,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336325,,773,1124,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1171335,,373,242,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2766728,,648,36,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable233371,,928,112,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1199338,,476,31,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1115472,,319,526,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14468,,830,315,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar251716,,1,569,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable69621,,132,784,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338172,,480,1099,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable196969,,362,407,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338994,,6,829,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1222175,,377,5,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3341621,,877,228,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated34701112_113872,,738,414,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508059,,86,230,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338867,,696,860,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14368,,391,654,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508055,,379,179,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1186103,,90,33,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338477,,170,985,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338645,,60,652,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3341614,,542,1050,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3687708,,232,377,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338147,,314,1089,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1132583,,174,938,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1174050,,437,885,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338205,,276,483,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1151332,,135,1207,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1127874,,4,374,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1217615,,775,354,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1163647,,157,799,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2970007,,347,357,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar87858,,883,413,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338855,,695,586,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338280,,470,574,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355181,,94,682,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1189613,,260,630,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3342932,,673,710,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3771840,,522,939,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355177,,292,1231,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable196966,,558,1067,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338669,,327,756,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1155376,,901,694,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1109576,,519,136,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338324,,867,1180,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1200267,,81,982,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar84114,,977,1190,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336356,,2,500,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1194752,,73,319,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508105,,210,115,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14579,,1108,220,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable34375,,1177,1056,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1220681,,536,991,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1114865,,962,218,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1216676,,736,1153,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar85062,,309,159,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3834169,,17,303,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336328,,507,970,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2768852,,322,680,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1194083,,45,417,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1200969,,453,1113,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2729610,,777,125,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336350,,832,559,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339042,,485,949,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338877,,608,1037,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3154280,,582,214,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339044,,114,1150,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1127361,,716,681,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3341619,,630,47,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338905,,467,850,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1139852,,213,69,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338991,,192,504,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1170919,,288,1047,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2085244,,774,160,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1133130,,140,762,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339039,,108,120,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1130563,,716,203,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1169914,,820,664,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1115407,,408,771,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable22430,,632,714,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339094,,324,473,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1236611,,346,1059,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1145495,,932,1094,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336709,,145,966,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1207116,,175,688,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1148278,,322,107,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1157100,,482,90,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338322,,969,620,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338930,,1043,802,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14111,,448,964,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable1846,,821,553,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2972150,,201,522,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1118474,,265,25,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1159159,,175,509,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1215695,,554,195,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1138762,,169,176,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336382,,692,971,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2085242,,128,58,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1213693,,288,416,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338863,,141,924,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1121279,,248,449,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338148,,575,975,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338227,,518,1066,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1176757,,728,241,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339129,,22,838,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1167419,,465,6,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338876,,187,1154,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336388,,743,1020,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338990,,242,1117,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable34386,,637,792,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1109073,,49,987,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338201,,77,328,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1178431,,372,82,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338665,,686,329,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1128430,,200,824,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338951,,340,1011,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1245992,,375,48,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable22426,,1071,150,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338223,,543,501,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar83733,,435,182,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338484,,160,1192,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1246306,,122,480,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338668,,327,166,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable1861,,571,700,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2085245,,160,884,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355173,,447,106,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338682,,1125,293,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1226652,,656,32,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated23058287_112903,,278,1025,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3341629,,529,321,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338224,,543,627,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar254943,,845,274,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338287,,794,426,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338853,,621,1191,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1207853,,701,23,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable342144,,634,358,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338327,,283,703,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable196967,,407,917,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338475,,685,469,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339033,,541,936,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1215234,,455,360,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338869,,741,76,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338923,,847,983,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336401,,1052,943,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339121,,186,968,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable235941,,245,108,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1201724,,582,1161,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3517571,,724,657,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1177520,,85,207,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338215,,207,1139,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar87096,,104,343,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3154115,,664,811,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338879,,622,782,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable235971,,451,918,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338185,,649,490,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339098,,625,744,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1204786,,302,687,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1237990,,446,312,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2937656,,488,1090,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338222,,193,477,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338939,,358,944,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable36502,,305,979,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1124677,,31,175,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar255624,,423,565,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1194624,,393,460,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2797799,,127,263,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1152898,,941,701,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1155739,,502,290,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339125,,364,911,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2972151,,737,867,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1198790,,204,962,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1235105,,841,1030,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338925,,15,445,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338340,,729,1232,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2972153,,217,250,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1246456,,38,193,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2863425,,718,158,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338489,,30,1221,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338229,,354,1172,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar254541,,798,262,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1219300,,663,129,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338347,,594,611,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable36513,,1027,702,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336718,,110,87,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1196756,,121,502,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1158056,,265,801,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336364,,526,998,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336385,,25,1178,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336381,,127,952,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
