loading_percent,name_LINE,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,type,vm_pu,name_NODE1,vn_kv,x,y
5.54315913909983e-06,cable2698392,,98,1118,0.025471041899999998,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589097227836,cubicle41037,11.0,152.894173,-31.4632754
1.1086316627291543e-05,cable1219920,,98,1056,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589097227836,cubicle41037,11.0,152.894173,-31.4632754
2.217263415518054e-05,cable2777154,,98,669,0.0533015203,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589097227836,cubicle41037,11.0,152.894173,-31.4632754
4.988843142644209e-05,geo_schematic_cable36507,,1058,98,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589107009165,node60264076,11.0,152.894179,-31.4632651
5.741077496748764e-06,cable3336364,,230,947,0.0122275705,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772109680818,cubicle40276,11.0,152.92214,-31.4694281
5.741086615985958e-06,cable3336363,,230,114,0.0121183635,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772109680818,cubicle40276,11.0,152.92214,-31.4694281
5.759185462897782e-06,cable3338905,,258,260,0.0128090927,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777435704619,cubicle43565,11.0,152.913762,-31.466483
5.7591917993188565e-06,cable3338904,,258,1121,0.012587967700000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777435704619,cubicle43565,11.0,152.913762,-31.466483
1.5457769164566234e-11,geo_schematic_cable36511,,545,544,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589198251802,node60264190,11.0,152.893748,-31.4624338
0.0003288860778385225,busbar355169,,581,725,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.998484098292813,cn-busbar355169-t1,11.0,152.909613,-31.4664215
0.0,busbar87095,,551,34,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9993467023384571,node24056448,11.0,152.896034,-31.4675056
5.245107936822414e-07,busbar87085,,551,963,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9993467023384571,node24056448,11.0,152.896034,-31.4675056
5.74108881830861e-06,cable2077260,,372,39,0.032372855299999996,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544771951406603,node22943850,11.0,152.922605,-31.4705887
0.0,geo_schematic_cable235949,,969,507,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.981923500661494,node84625697,11.0,152.920827,-31.4693458
5.759183187855799e-06,cable3338997,,498,216,0.011456723200000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777618866428,cubicle41305,11.0,152.915939,-31.4666438
1.1518360039291089e-05,cable1171335,,498,1204,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777618866428,cubicle41305,11.0,152.915939,-31.4666438
5.759188062347698e-06,cable3338993,,498,992,0.0662531037,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777618866428,cubicle41305,11.0,152.915939,-31.4666438
5.662619344234469e-06,cable3338213,,556,714,0.011453,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038611710617,cubicle45116,11.0,152.912833,-31.467564
5.662631864255055e-06,cable3338214,,556,538,0.0107238878,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038611710617,cubicle45116,11.0,152.912833,-31.467564
0.00010763978801554957,geo_schematic_cable14579,,970,1132,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672544146977633,cn-geo_schematic_cable14579-t1,11.0,152.905999,-31.4653206
0.0,busbar85064,,624,717,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9984462901867175,cn-busbar85064-t1,11.0,152.905863,-31.4652733
3.963831833594042e-05,cable1135646,,310,85,0.0257022311,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038297377152,node65782807,11.0,152.911009,-31.4677418
1.132524265029746e-05,cable2717490,,310,101,0.0314630245,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038297377152,node65782807,11.0,152.911009,-31.4677418
1.1518378239630331e-05,cable3888795,,509,172,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777471833514,cubicle33452,11.0,152.91769,-31.4686642
5.759198624444349e-06,cable3338154,,509,694,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777471833514,cubicle33452,11.0,152.91769,-31.4686642
2.848845211627959e-11,cable1232330,,653,1052,0.0617037786,0.1443,0.3363,0.001,0.0,1000.0,1.0,,0.9989276280134848,node22997808,11.0,152.904028,-31.4671829
0.002241615088815452,cable2937656,,653,812,0.0146647772,0.1443,0.3363,0.001,0.0,1000.0,1.0,,0.9989276280134848,node22997808,11.0,152.904028,-31.4671829
1.1285699200585915e-05,cable1108327,,653,1237,0.530241357,0.5789,0.385,0.001,0.0,1000.0,1.0,,0.9989276280134848,node22997808,11.0,152.904028,-31.4671829
5.58060846937725e-06,cable3338340,,133,354,0.013158845700000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819235097225557,node101116406,11.0,152.921941,-31.4685613
4.46449701208772e-05,cable1139853,,133,794,0.0423393361,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819235097225557,node101116406,11.0,152.921941,-31.4685613
5.58061465464564e-06,cable3338343,,133,730,0.012385458,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819235097225557,node101116406,11.0,152.921941,-31.4685613
5.4913800830675165e-06,cable3338483,,60,401,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9978799589033366,node23427399,11.0,152.904518,-31.4626351
5.491370548948015e-06,cable1194553,,60,483,0.044417082299999994,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9978799589033366,node23427399,11.0,152.904518,-31.4626351
0.00010197448508323502,geo_schematic_cable260721,,217,736,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672544084775597,node59740028,11.0,152.906016,-31.4653159
0.00012457764408663424,cable1204786,,72,594,0.0182011218,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967703866664975,node74598367,11.0,152.912475,-31.4679288
1.1518375475879803e-05,cable2798315,,154,595,0.0119209139,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777681113,node71578957,11.0,152.915193,-31.4656321
1.1518355657721881e-05,cable1134054,,154,667,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777681113,node71578957,11.0,152.915193,-31.4656321
5.244862828837548e-07,simulated151101321_24056503,,802,1134,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9993467023591691,node151101321,11.0,152.895966,-31.4663949
3.348372271055003e-05,cable2187592,,281,394,0.017754592200000002,0.001,0.001,0.001,0.0,1000.0,1.0,,0.981923497593033,node36726535,11.0,152.921435,-31.4683603
5.580611567422174e-06,cable2187598,,281,1032,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.981923497593033,node36726535,11.0,152.921435,-31.4683603
5.75919862444435e-06,cable3338205,,333,1072,0.0118249263,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777883953716,cubicle49329,11.0,152.914398,-31.4683934
5.759187569509303e-06,cable2767002,,333,242,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777883953716,cubicle49329,11.0,152.914398,-31.4683934
5.759192288024562e-06,cable3338203,,333,726,0.010942447899999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777883953716,cubicle49329,11.0,152.914398,-31.4683934
1.698786619631898e-05,cable1245791,,282,395,0.0168118718,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967703855599016,node65782890,11.0,152.913166,-31.4677965
1.1325232033895764e-05,cable1173102,,282,348,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967703855599016,node65782890,11.0,152.913166,-31.4677965
1.5457769164566238e-11,geo_schematic_cable25610,,484,835,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9995039643016537,node59607026,11.0,152.895606,-31.4649428
1.3825849052988093e-11,geo_schematic_cable380325,,484,978,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9995039643016537,node59607026,11.0,152.895606,-31.4649428
2.7903121195545895e-05,cable2554553,,557,520,0.0165117964,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819234948959309,node36726519,11.0,152.921004,-31.4682923
5.580614654645639e-06,cable2187596,,557,741,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819234948959309,node36726519,11.0,152.921004,-31.4682923
5.662616411523204e-06,cable3338217,,1047,894,0.0128492126,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038448567105,cubicle42854,11.0,152.911817,-31.4674506
3.4446576461838295e-05,cable1165194,,994,109,0.0555028221,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772370555521,node69935305,11.0,152.920713,-31.4721921
2.296435560969369e-05,cable1121279,,994,1023,0.0393975605,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772370555521,node69935305,11.0,152.920713,-31.4721921
0.0,busbar355173,,770,132,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9984841314950184,node161553383,11.0,152.909655,-31.4664569
0.00032920458301604943,busbar355174,,770,457,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9984841314950184,node161553383,11.0,152.909655,-31.4664569
1.1482167636452321e-05,cable1115472,,539,230,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772111932059,node69936226,11.0,152.922146,-31.4694156
0.0,cable1225063,,539,43,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772111932059,node69936226,11.0,152.922146,-31.4694156
1.1482162195904691e-05,cable1155085,,539,173,0.0192030131,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772111932059,node69936226,11.0,152.922146,-31.4694156
0.0015894181617527017,cable1200733,,883,649,0.20497616400000002,0.1443,0.3363,0.001,0.0,1000.0,1.0,,0.9983410260444221,node23121435,11.0,152.911791,-31.4670592
0.0003230708013466153,simulated23121435_58681,,883,1087,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9983410260444221,node23121435,11.0,152.911791,-31.4670592
5.759192288024562e-06,geo_schematic_cable342144,,163,650,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477799972175,node71578611,11.0,152.914559,-31.4669988
2.609962400531801e-05,cable2798311,,163,58,0.011557246299999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477799972175,node71578611,11.0,152.914559,-31.4669988
5.741091020636924e-06,cable3336740,,822,665,0.014795721,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772616292118,cubicle34708,11.0,152.920858,-31.4706341
5.741094181377371e-06,cable3336741,,822,1235,0.0127913309,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772616292118,cubicle34708,11.0,152.920858,-31.4706341
0.0003288861113041727,busbar85065,,572,15,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9984462901867175,node24046352,11.0,152.905884,-31.4653014
0.0,busbar85062,,572,522,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9984462901867175,node24046352,11.0,152.905884,-31.4653014
5.665251610918573e-06,cable3338742,,713,434,0.0120067543,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543821158035,cubicle34374,11.0,152.907151,-31.4652686
5.665245755820081e-06,cable3338744,,713,435,0.0122966689,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543821158035,cubicle34374,11.0,152.907151,-31.4652686
0.002252895688453884,cable3517710,,113,1157,0.17815060500000002,0.1443,0.3363,0.001,0.0,1000.0,1.0,,0.9991452684195821,node29539706,11.0,152.901546,-31.4666928
5.243266956517724e-07,simulated29539706_245936,,113,663,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9991452684195821,node29539706,11.0,152.901546,-31.4666928
0.0011080542853613576,cable3154112,,649,67,0.145919462,0.1443,0.3363,0.001,0.0,1000.0,1.0,,0.9982101099756946,node23378216,11.0,152.914462,-31.4674619
0.00048137938198994205,simulated23378216_40739,,649,882,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9982101099756946,node23378216,11.0,152.914462,-31.4674619
5.759188631108155e-06,cable3338171,,243,809,0.043869729999999996,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477755786518,cubicle44801,11.0,152.916619,-31.4686239
5.759192288024562e-06,cable3338159,,243,916,0.011448528599999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477755786518,cubicle44801,11.0,152.916619,-31.4686239
1.151837271213277e-05,cable1246306,,243,656,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477755786518,cubicle44801,11.0,152.916619,-31.4686239
5.662628536958945e-06,cable3338257,,766,871,0.0118759595,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967703843060556,cubicle50767,11.0,152.912306,-31.4685162
1.564979850456996e-11,cable3338642,,108,35,0.0190305785,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543746797925,cubicle69500,11.0,152.904743,-31.4644956
5.665248683365866e-06,cable3338645,,108,723,0.0113555329,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543746797925,cubicle69500,11.0,152.904743,-31.4644956
5.665252018250195e-06,cable3338640,,108,729,0.0117235937,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543746797925,cubicle69500,11.0,152.904743,-31.4644956
0.002387262155375382,cable2119168,,621,266,0.0503241503,0.1443,0.3363,0.001,0.0,1000.0,1.0,,0.999860353511753,node34701112,11.0,152.895865,-31.4616425
2.4555445673132658e-11,cable2122109,,621,853,0.12310781,0.1443,0.3363,0.001,0.0,1000.0,1.0,,0.999860353511753,node34701112,11.0,152.895865,-31.4616425
2.073877357948214e-11,busbar251728,,424,196,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9992970015292844,cn-busbar251728-t1,11.0,152.896034,-31.4675007
5.741090139704921e-06,cable3336743,,791,646,0.0112820562,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772333290223,cubicle42569,11.0,152.921168,-31.4701154
0.002253219864119778,cable3154280,,1,113,0.140450824,0.1443,0.3363,0.001,0.0,1000.0,1.0,,0.9992718614434921,node23009517,11.0,152.900194,-31.4667549
7.189057024936876e-12,cable1201724,,1,89,0.036086169200000004,0.2686,0.3596,0.001,0.0,1000.0,1.0,,0.9992718614434921,node23009517,11.0,152.900194,-31.4667549
5.665260578173941e-06,cable3338646,,95,554,0.013218837499999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543814447272,cubicle36297,11.0,152.904872,-31.4649949
5.665258280681823e-06,cable3338648,,95,1225,0.010910294800000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543814447272,cubicle36297,11.0,152.904872,-31.4649949
7.254803989529837e-05,simulated22932783_101448,,864,757,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819235152953056,cn-simulated22932783_101448-t1,11.0,152.922342,-31.4686192
5.759198624444349e-06,cable3338947,,409,988,0.010989866499999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777585220641,cubicle33355,11.0,152.9157,-31.4668783
5.7591904174473496e-06,cable3338946,,409,825,0.020645422,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777585220641,cubicle33355,11.0,152.9157,-31.4668783
5.741084544212367e-06,cable1149907,,153,535,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772497892688,node69935902,11.0,152.920848,-31.4705966
0.00021242026612212277,cable1124677,,153,195,0.039252055,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772497892688,node69935902,11.0,152.920848,-31.4705966
1.1482168154401327e-05,cable1189721,,153,463,0.0181878867,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772497892688,node69935902,11.0,152.920848,-31.4705966
5.741096461185043e-06,cable3336389,,860,752,0.012508580500000002,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772832165445,cubicle47128,11.0,152.92177,-31.4713833
5.741091720074822e-06,cable3336400,,860,1133,0.045455363900000004,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772832165445,cubicle47128,11.0,152.92177,-31.4713833
6.798296344972118e-05,cable1144535,,14,64,0.041944388400000004,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543872576477,node67194728,11.0,152.905585,-31.4651778
1.133049151164016e-05,cable1172455,,14,944,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543872576477,node67194728,11.0,152.905585,-31.4651778
1.1330492141690864e-05,cable1212255,,14,580,0.0175535453,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543872576477,node67194728,11.0,152.905585,-31.4651778
5.7591831878558e-06,cable3338146,,339,493,0.0115853881,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777702402399,cubicle41403,11.0,152.916253,-31.4683939
5.759192288024562e-06,cable3338144,,339,612,0.011527241,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777702402399,cubicle41403,11.0,152.916253,-31.4683939
3.185875238378751e-05,geo_schematic_cable69622,,445,563,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514778012186306,cn-geo_schematic_cable69622-t1,11.0,152.914663,-31.4667523
5.580620839915739e-06,cable3589940,,271,1174,0.011670133,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819234922927709,cubicle111148,11.0,152.921517,-31.4681497
5.580616972769727e-06,cable2972153,,271,690,0.0203346388,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819234922927709,cubicle111148,11.0,152.921517,-31.4681497
3.906432845562893e-05,cable2970008,,271,175,0.0281128502,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819234922927709,cubicle111148,11.0,152.921517,-31.4681497
5.759190012982163e-06,cable3338923,,398,912,0.0177472678,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777806079311,cubicle49220,11.0,152.914608,-31.466315
5.759188631108154e-06,cable3338922,,398,655,0.0448542001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777806079311,cubicle49220,11.0,152.914608,-31.466315
5.759185462897782e-06,cable3338921,,398,376,0.0147747107,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777806079311,cubicle49220,11.0,152.914608,-31.466315
1.1482185719957741e-05,cable1152374,,337,275,0.0180168004,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772322082803,node69935403,11.0,152.92158,-31.4722671
1.1482177481658345e-05,cable1195632,,337,707,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772322082803,node69935403,11.0,152.92158,-31.4722671
5.741096461185043e-06,cable3336384,,112,879,0.0109955615,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772039683289,cubicle45981,11.0,152.921795,-31.4706225
5.74109418137737e-06,cable3336380,,112,359,0.0170053917,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772039683289,cubicle45981,11.0,152.921795,-31.4706225
5.741092160540851e-06,cable3336385,,112,488,0.0371292422,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772039683289,cubicle45981,11.0,152.921795,-31.4706225
5.662624772419765e-06,cable3339122,,128,695,0.0254423767,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038389963114,cubicle47400,11.0,152.91172,-31.4683695
5.6626318642550545e-06,cable3339096,,128,1055,0.0112191123,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038389963114,cubicle47400,11.0,152.91172,-31.4683695
0.0,geo_schematic_cable34383,,510,613,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772352816843,node60063851,11.0,152.922025,-31.4730672
5.741087859896817e-06,cable1161714,,194,1180,0.0207982914,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772461104889,cubicle41535,11.0,152.920818,-31.4722866
5.741096461185043e-06,cable3269443,,194,235,0.0120910668,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772461104889,cubicle41535,11.0,152.920818,-31.4722866
5.741090139704919e-06,cable3977142,,194,1054,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772461104889,cubicle41535,11.0,152.920818,-31.4722866
1.1518375964587684e-05,cable1217585,,22,409,0.0184301797,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777589382799,node71579154,11.0,152.915917,-31.466677
2.3036756150658724e-05,cable1173614,,22,326,0.0381363615,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777589382799,node71579154,11.0,152.915917,-31.466677
1.1518379048554604e-05,cable1167419,,22,751,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777589382799,node71579154,11.0,152.915917,-31.466677
5.7591859516061014e-06,cable3338155,,249,610,0.0115240969,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777482839492,cubicle34603,11.0,152.917407,-31.4687065
5.759183187855799e-06,cable3338156,,249,608,0.0109227308,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777482839492,cubicle34603,11.0,152.917407,-31.4687065
5.741090139704921e-06,cable1155512,,961,849,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772033489262,cubicle33478,11.0,152.922089,-31.4700635
5.741086691232482e-05,cable2797799,,961,755,0.057445793,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772033489262,cubicle33478,11.0,152.922089,-31.4700635
5.741082937296173e-06,cable3336381,,961,45,0.0201525537,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772033489262,cubicle33478,11.0,152.922089,-31.4700635
5.741090139704921e-06,cable3336383,,961,555,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772033489262,cubicle33478,11.0,152.922089,-31.4700635
5.580614654645639e-06,cable3256246,,757,48,0.0126310128,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819235138729003,node22932783,11.0,152.922332,-31.4686224
5.580620252548298e-05,cable3338341,,757,133,0.0379318498,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819235138729003,node22932783,11.0,152.922332,-31.4686224
5.58062623987014e-06,cable1184547,,757,238,0.0240833279,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819235138729003,node22932783,11.0,152.922332,-31.4686224
5.580610787501765e-06,cable3256247,,757,688,0.0151211754,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819235138729003,node22932783,11.0,152.922332,-31.4686224
1.1325256833970347e-05,cable1176975,,727,343,0.0165979399,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038366536075,node69876732,11.0,152.911368,-31.4675077
1.132523575575594e-05,cable1137359,,727,396,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038366536075,node69876732,11.0,152.911368,-31.4675077
7.92766498264319e-05,cable2788249,,727,567,0.0163745691,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038366536075,node69876732,11.0,152.911368,-31.4675077
5.662617522765972e-05,geo_schematic_cable134846,,712,340,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038678862384,node59740704,11.0,152.912414,-31.4676309
5.6652424209405e-06,cable3338661,,269,1184,0.0117592049,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543932786919,cubicle47655,11.0,152.905658,-31.4651922
5.6652394933914796e-06,cable3338660,,269,936,0.011712224600000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543932786919,cubicle47655,11.0,152.905658,-31.4651922
5.665248683365866e-06,cable3338487,,146,120,0.011537515900000002,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543706316181,cubicle69502,11.0,152.904869,-31.4638388
2.4440879052573717e-12,cable2085246,,146,1228,0.022133138299999997,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543706316181,cubicle69502,11.0,152.904869,-31.4638388
5.665248683365866e-06,cable3338486,,146,892,0.011368957099999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543706316181,cubicle69502,11.0,152.904869,-31.4638388
3.348371807430217e-05,cable2187591,,394,557,0.0233287394,0.001,0.001,0.001,0.0,1000.0,1.0,,0.981923496427452,node36726527,11.0,152.921246,-31.4683259
0.0,cable2187597,,394,387,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.981923496427452,node36726527,11.0,152.921246,-31.4683259
5.759190012982164e-06,cable3339036,,305,724,0.013410276700000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777956930011,node23220058,11.0,152.916741,-31.4678253
6.335107434388005e-05,cable3339034,,305,388,0.0392817439,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777956930011,node23220058,11.0,152.916741,-31.4678253
1.7277557939079094e-05,cable3339047,,305,183,0.0216386164,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777956930011,node23220058,11.0,152.916741,-31.4678253
5.759192288024562e-06,cable3339037,,305,130,0.0114257019,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777956930011,node23220058,11.0,152.916741,-31.4678253
5.665252018250194e-06,cable3338682,,1089,1024,0.0100452246,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543785369223,cubicle35495,11.0,152.907335,-31.4656973
5.665252018250194e-06,cable3338478,,580,1210,0.011777773,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543868676954,cubicle46514,11.0,152.905251,-31.4652386
5.665252018250194e-06,cable3338480,,580,927,0.0125033194,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543868676954,cubicle46514,11.0,152.905251,-31.4652386
5.665255168548207e-06,cable2085235,,764,895,0.0207300267,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543698923389,node67194604,11.0,152.904937,-31.4634545
5.665252018250194e-06,cable2085243,,764,104,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543698923389,node67194604,11.0,152.904937,-31.4634545
0.002253219851670959,cable2241414,,779,1,0.146051752,0.0634,0.09,0.001,0.0,1000.0,1.0,,0.9993191032241401,node141770964,11.0,152.898704,-31.4664827
0.00014397969833557375,geo_schematic_cable1842,,185,151,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777879530777,node59739651,11.0,152.91468,-31.466736
0.00011518368863085142,geo_schematic_cable27524,,185,103,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777879530777,node59739651,11.0,152.91468,-31.466736
2.3036728369835028e-05,cable1225387,,136,16,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777647388694,node67193326,11.0,152.916167,-31.4685306
9.790618646406566e-05,cable1155492,,136,421,0.0442838848,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777647388694,node67193326,11.0,152.916167,-31.4685306
6.335109700586089e-05,cable1158580,,136,404,0.053218028199999996,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777647388694,node67193326,11.0,152.916167,-31.4685306
1.1482168517382987e-05,cable1194083,,23,767,0.018512198,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772839454602,node69935686,11.0,152.921789,-31.47137
1.1482173335974029e-05,cable3834167,,23,860,0.0323784072,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772839454602,node69935686,11.0,152.921789,-31.47137
1.1482177428620747e-05,cable2797792,,23,957,0.0381854285,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772839454602,node69935686,11.0,152.921789,-31.47137
1.1482183077164818e-05,cable1192093,,23,245,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772839454602,node69935686,11.0,152.921789,-31.47137
0.0,cable2085248,,35,976,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967254374679793,node101117404,11.0,152.904708,-31.464664
0.0,cable3338643,,35,1045,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967254374679793,node101117404,11.0,152.904708,-31.464664
