loading_percent,name_LINE,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,type,vm_pu_NODE1,name_NODE1,vn_kv_NODE1,x_NODE1,y_NODE1,vm_pu_NODE2,name,vn_kv_NODE2,x_NODE2,y_NODE2
1.1518375475879806e-05,cable1195693,,125,576,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777974852805,node71579238,11.0,152.914964,-31.4676044,0.9514777972594466,cubicle43678,11.0,152.914994,-31.4680003
1.1518390019301161e-05,cable1193140,,125,914,0.0231081109,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777974852805,node71579238,11.0,152.914964,-31.4676044,0.9514777969634204,cubicle42546,11.0,152.914768,-31.4679062
5.759179615188964e-06,cable3338925,,923,1178,0.011610122499999998,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777738305453,cubicle33349,11.0,152.914796,-31.4659653,0.9514777736994475,cn-cable3338925-t2,11.0,152.914785,-31.4658613
5.759185951606101e-06,cable3338924,,923,3,0.011447161400000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777738305453,cubicle33349,11.0,152.914796,-31.4659653,0.9514777737012875,cn-cable3338924-t2,11.0,152.91469,-31.4660149
0.0,geo_schematic_cable34375,,834,1071,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772502532772,node60063771,11.0,152.920564,-31.4711863,0.9544772502532772,cn-geo_schematic_cable34375-t2,11.0,152.920206,-31.4712916
5.245078659240655e-07,busbar87086,,1131,415,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9993467023281009,cn-busbar87086-t1,11.0,152.896034,-31.4675042,0.9993467023177446,cn-busbar87086-t2,11.0,152.896034,-31.4675006
5.759185951606101e-06,cable3338937,,378,1212,0.0121813489,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777806800978,cubicle45838,11.0,152.914763,-31.4664105,0.9514777805425498,cn-cable3338937-t2,11.0,152.914798,-31.4665144
5.759183187855799e-06,cable3338938,,378,1169,0.0132493053,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777806800978,cubicle45838,11.0,152.914763,-31.4664105,0.9514777805304907,cn-cable3338938-t2,11.0,152.91473,-31.466698
5.759188184523917e-06,cable3338153,,172,627,0.0324318844,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777469575174,cubicle35717,11.0,152.917695,-31.4686252,0.9514777465913066,cn-cable3338153-t2,11.0,152.917699,-31.4686339
5.759189524277302e-06,cable3731921,,172,784,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777469575174,cubicle35717,11.0,152.917695,-31.4686252,0.9514777468446004,cn-cable3731921-t2,11.0,152.917742,-31.4685552
5.759189524277301e-06,cable3338183,,896,867,0.010319131,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777534147265,cubicle36860,11.0,152.915222,-31.4689497,0.951477753298206,cn-cable3338183-t2,11.0,152.915128,-31.4689042
5.759180424112471e-06,cable3338998,,1010,758,0.010434532000000002,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777569899489,cubicle48199,11.0,152.915804,-31.4673154,0.9514777568721252,cn-cable3338998-t2,11.0,152.915843,-31.4674028
5.759193096962883e-06,cable3338996,,1010,199,0.011536192800000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777569899489,cubicle48199,11.0,152.915804,-31.4673154,0.9514777568596854,cn-cable3338996-t2,11.0,152.915888,-31.4672411
1.1518371818963941e-05,cable1133494,,626,472,0.016942044500000003,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777270601981,node71578372,11.0,152.91318,-31.4663343,0.9514777266775893,cubicle48208,11.0,152.913302,-31.4664218
1.1518369139460158e-05,cable1176211,,626,358,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777270601981,node71578372,11.0,152.91318,-31.4663343,0.9514777268343643,cubicle47097,11.0,152.913164,-31.466339
0.0,cable1215979,,626,263,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777270601981,node71578372,11.0,152.91318,-31.4663343,0.9514777270601981,node71578394,11.0,152.913199,-31.4663653
5.09635503698334e-05,cable2714379,,93,310,0.025112918,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038322470272,node65782798,11.0,152.911174,-31.4674786,0.9677038297377152,node65782807,11.0,152.911009,-31.4677418
2.8313119068447388e-05,cable1178387,,93,379,0.015782980500000002,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038322470272,node65782798,11.0,152.911174,-31.4674786,0.9677038313708847,node69876797,11.0,152.910933,-31.4675238
1.1518386851091624e-05,cable1225850,,585,319,0.018229978299999998,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477754503527,node67193235,11.0,152.915464,-31.4687954,0.9514777540918321,cubicle41409,11.0,152.915314,-31.4686933
1.7277588070800925e-05,cable2767008,,585,477,0.013529849699999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477754503527,node67193235,11.0,152.915464,-31.4687954,0.9514777540452013,node67193296,11.0,152.915434,-31.4689143
1.1518385384977102e-05,cable1186103,,585,744,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477754503527,node67193235,11.0,152.915464,-31.4687954,0.9514777542776927,cubicle40264,11.0,152.915479,-31.4687981
5.759183676563272e-06,cable1119598,,44,687,0.0197019076,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777704660738,node67193396,11.0,152.91625,-31.4684071,0.9514777702436061,cubicle39124,11.0,152.916057,-31.4683594
1.1518375475879806e-05,cable1111313,,44,339,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777704660738,node67193396,11.0,152.91625,-31.4684071,0.9514777702402399,cubicle41403,11.0,152.916253,-31.4683939
0.00018429400591198753,cable1185634,,44,136,0.0158501555,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777704660738,node67193396,11.0,152.91625,-31.4684071,0.9514777647388694,node67193326,11.0,152.916167,-31.4685306
0.00011897019437342956,geo_schematic_cable1684,,119,761,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672544101436866,node57577378,11.0,152.905996,-31.4652987,0.9672544078111097,cn-geo_schematic_cable1684-t2,11.0,152.906012,-31.4652941
5.665245755820082e-06,cable3338745,,267,789,0.0109809546,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543783230169,cubicle37764,11.0,152.907354,-31.465532,0.9672543782010458,cn-cable3338745-t2,11.0,152.907389,-31.4654381
5.665252018250195e-06,cable3338748,,267,297,0.0115025747,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543783230169,cubicle37764,11.0,152.907354,-31.465532,0.9672543781952517,cn-cable3338748-t2,11.0,152.907438,-31.465606
1.9552703242058977e-11,busbar254540,,803,417,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9993467152494708,node83235274,11.0,152.893653,-31.466106,0.9993467152494712,node84142353,11.0,152.893653,-31.4661043
5.759187047002925e-06,cable3338176,,414,859,0.049479562199999993,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777640613683,cubicle37996,11.0,152.916102,-31.468533,0.9514777635026606,cn-cable3338176-t2,11.0,152.916111,-31.4685392
5.759189524277302e-06,cable3338174,,414,1128,0.0116044483,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777640613683,cubicle37996,11.0,152.916102,-31.468533,0.9514777639303343,cn-cable3338174-t2,11.0,152.91599,-31.4685731
5.18327206410091e-05,cable1128596,,686,533,0.041526105,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777623383105,node69622925,11.0,152.915923,-31.4666419,0.9514777581182076,node71579058,11.0,152.915914,-31.4662704
2.3036750951759612e-05,cable1131659,,686,498,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777623383105,node69622925,11.0,152.915923,-31.4666419,0.9514777618866428,cubicle41305,11.0,152.915939,-31.4666438
4.607351689352411e-05,cable1211042,,686,22,0.0376386052,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777623383105,node69622925,11.0,152.915923,-31.4666419,0.9514777589382799,node71579154,11.0,152.915917,-31.466677
1.151837271213277e-05,cable1216504,,171,80,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777691275511,node71578941,11.0,152.915213,-31.4657045,0.9514777689017172,cubicle35614,11.0,152.915229,-31.4657073
2.8795901648605907e-05,cable1204134,,171,684,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777691275511,node71578941,11.0,152.915213,-31.4657045,0.9514777685629674,node71578952,11.0,152.915214,-31.4656812
1.727755102968982e-05,cable1245743,,171,251,0.0236699905,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777691275511,node71578941,11.0,152.915213,-31.4657045,0.951477768325729,cubicle39022,11.0,152.914966,-31.4656848
5.759192288024562e-06,cable3338863,,40,261,0.0116523094,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777121833035,cubicle39128,11.0,152.912267,-31.4664208,0.951477712051729,cn-cable3338863-t2,11.0,152.912182,-31.4664961
5.759176851435623e-06,cable3338861,,40,1100,0.011016093,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777121833035,cubicle39128,11.0,152.912267,-31.4664208,0.9514777120589133,cn-cable3338861-t2,11.0,152.912216,-31.4663321
5.665252648299394e-06,cable3338471,,703,795,0.0137980017,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543844541941,cubicle44239,11.0,152.905753,-31.4661765,0.9672543843009325,cn-cable3338471-t2,11.0,152.905906,-31.4661896
5.6652549457927425e-06,cable3338469,,703,536,0.012882055199999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543844541941,cubicle44239,11.0,152.905753,-31.4661765,0.9672543843111064,cn-cable3338469-t2,11.0,152.905714,-31.4660684
0.0,geo_schematic_cable23105,,140,967,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819235195625214,node59312998,11.0,152.922377,-31.4684175,0.9819235195625214,cn-geo_schematic_cable23105-t2,11.0,152.92239,-31.4684282
7.254803989529839e-05,geo_schematic_cable23102,,140,1009,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819235195625214,node59312998,11.0,152.922377,-31.4684175,0.9819235181401161,cn-geo_schematic_cable23102-t2,11.0,152.922378,-31.4684294
5.183268822585193e-05,cable2125685,,388,226,0.0394621515,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777908138686,node101119328,11.0,152.917147,-31.4678866,0.9514777868035181,node35591462,11.0,152.917556,-31.4679393
5.759189524277301e-06,cable3339035,,388,413,0.0119553724,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777908138686,node101119328,11.0,152.917147,-31.4678866,0.951477790678872,cn-cable3339035-t2,11.0,152.917039,-31.4679421
5.759185951606099e-06,cable3339033,,388,1170,0.0130220123,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777908138686,node101119328,11.0,152.917147,-31.4678866,0.9514777906668279,cn-cable3339033-t2,11.0,152.917239,-31.4679729
5.812742977827873e-11,cable1508107,,997,338,0.0590011238,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9990955938792769,node29539799,11.0,152.900928,-31.4666204,0.9990955938792815,node29539805,11.0,152.900356,-31.4664187
5.7591881845239155e-06,cable3339049,,272,392,0.036407536,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777926906746,node100121528,11.0,152.917031,-31.467113,0.9514777922795719,cn-cable3339049-t2,11.0,152.916882,-31.4668117
5.75918298562529e-06,cable3339090,,272,322,0.0437705592,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777926906746,node100121528,11.0,152.917031,-31.467113,0.9514777921964316,node73296175,11.0,152.916577,-31.4670516
5.7591917993188565e-06,cable3339091,,272,1217,0.0229431315,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777926906746,node100121528,11.0,152.917031,-31.467113,0.9514777924316076,cn-cable3339091-t2,11.0,152.91727,-31.4670907
0.0,geo_schematic_cable34381,,613,738,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772352816843,node60063841,11.0,152.922028,-31.4730532,0.9544772352816843,cn-geo_schematic_cable34381-t2,11.0,152.922031,-31.4730392
6.889305068892838e-05,cable1198357,,1172,42,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772960621952,cubicle47193,11.0,152.920938,-31.4708662,0.9544772947114507,node69935742,11.0,152.920937,-31.4708676
5.741092937461638e-06,cable3719711,,1172,954,0.0118310796,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772960621952,cubicle47193,11.0,152.920938,-31.4708662,0.9544772959290221,cn-cable3719711-t2,11.0,152.92094,-31.4708563
0.0,cable1200267,,79,793,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777936705945,node67193200,11.0,152.914839,-31.4682144,0.9514777936705945,node102516800,11.0,152.914833,-31.4682067
5.759189524277302e-06,cable1160697,,79,874,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777936705945,node67193200,11.0,152.914839,-31.4682144,0.9514777935576775,cubicle47094,11.0,152.914847,-31.4682258
6.335106218510782e-05,cable2767006,,79,920,0.0109925279,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777936705945,node67193200,11.0,152.914839,-31.4682144,0.951477792305227,node67193212,11.0,152.914741,-31.4682669
5.759193096962884e-06,cable3338170,,656,677,0.0116006781,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477755560684,cubicle45944,11.0,152.916557,-31.468613,0.9514777554296926,cn-cable3338170-t2,11.0,152.916445,-31.4686531
5.759190215213463e-06,cable3338172,,656,111,0.045952899000000005,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477755560684,cubicle45944,11.0,152.916557,-31.468613,0.9514777550417979,cn-cable3338172-t2,11.0,152.916566,-31.4686192
0.0001151836977310209,geo_schematic_cable1851,,645,685,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777834364017,node57578136,11.0,152.914655,-31.4667313,0.9514777811780637,node156687033,11.0,152.914758,-31.4663942
0.0003227693039226529,geo_schematic_cable27945,,1008,804,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038803208766,cn-geo_schematic_cable27945-t1,11.0,152.9124,-31.4676511,0.9677038739925328,node59740741,11.0,152.912386,-31.4676407
0.000101974454585758,cable1177224,,884,543,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543955001942,node67194756,11.0,152.905757,-31.465252,0.9672543935008426,node67194754,11.0,152.905642,-31.4652008
1.13304977740699e-05,cable1141577,,229,250,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543821265596,node67195290,11.0,152.905412,-31.465996,0.967254381904409,cubicle43221,11.0,152.905428,-31.4659877
2.2661029889671547e-05,cable1138762,,229,530,0.03641241,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543821265596,node67195290,11.0,152.905412,-31.465996,0.9672543805087503,node67195325,11.0,152.905066,-31.4658598
3.397570021809855e-05,cable1220681,,910,239,0.028491518,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967703842926163,node69877060,11.0,152.912263,-31.4685421,0.9677038410282252,node69877027,11.0,152.911959,-31.4686448
0.0,cable2085247,,220,790,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543721320879,cubicle69501,11.0,152.904811,-31.464159,0.9672543721320879,node31975379,11.0,152.904786,-31.4641538
5.665252018250194e-06,cable3338488,,220,12,0.011345645599999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543721320879,cubicle69501,11.0,152.904811,-31.464159,0.9672543720060659,cn-cable3338488-t2,11.0,152.904895,-31.4640864
5.66524575582008e-06,cable3338489,,220,446,0.0115940934,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543721320879,cubicle69501,11.0,152.904811,-31.464159,0.9672543720033062,cn-cable3338489-t2,11.0,152.904861,-31.4642541
5.493245057364608e-06,cable1159589,,905,1096,0.0332694051,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9975416680151746,node23253360,11.0,152.918975,-31.4681447,0.997541667656854,cn-cable1159589-t2,11.0,152.919092,-31.467863
1.6629469088782188e-05,cable1179463,,17,162,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589299574438,node67831068,11.0,152.894853,-31.4623576,0.9885589296313998,cubicle33092,11.0,152.894849,-31.4623445
8.314736536457985e-05,cable1190482,,17,92,0.0400436807,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589299574438,node67831068,11.0,152.894853,-31.4623576,0.9885589234294406,node67831042,11.0,152.894447,-31.4624494
1.662945753358294e-05,cable1151360,,17,139,0.016796749399999998,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589299574438,node67831068,11.0,152.894853,-31.4623576,0.9885589294097964,cubicle47839,11.0,152.894923,-31.4624961
1.1518365566794733e-05,cable1215377,,349,704,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777439451069,node71578408,11.0,152.913806,-31.4663387,0.9514777437192732,cubicle42435,11.0,152.91387,-31.4663429
1.1518378239630328e-05,cable1175603,,349,906,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777439451069,node71578408,11.0,152.913806,-31.4663387,0.9514777437192729,cubicle50360,11.0,152.91381,-31.4663258
0.0001382204536457175,cable1176353,,349,13,0.047404235100000004,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777439451069,node71578408,11.0,152.913806,-31.4663387,0.9514777310985327,node71578342,11.0,152.913339,-31.4661979
1.1518377346464006e-05,cable1218440,,349,258,0.0165894048,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777439451069,node71578408,11.0,152.913806,-31.4663387,0.9514777435704619,cubicle43565,11.0,152.913762,-31.466483
5.741102782666531e-06,cable3336710,,707,861,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772319831558,cubicle49365,11.0,152.921556,-31.4720855,0.9544772318705935,cn-cable3336710-t2,11.0,152.921558,-31.4720249
5.741102782666531e-06,cable3336712,,707,1004,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772319831558,cubicle49365,11.0,152.921556,-31.4720855,0.9544772318705935,cn-cable3336712-t2,11.0,152.921643,-31.4720792
4.5322014943023006e-05,cable2781259,,1075,400,0.0156168695,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543801163686,node67195764,11.0,152.907107,-31.4654354,0.9672543787286514,node67195771,11.0,152.907348,-31.4656915
5.759185951606101e-06,cable3338959,,622,1168,0.012019954000000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777578923733,cubicle44684,11.0,152.915929,-31.4662681,0.9514777577566476,cn-cable3338959-t2,11.0,152.915984,-31.466171
5.7591831878558e-06,cable3338991,,622,1007,0.0116562644,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777578923733,cubicle44684,11.0,152.915929,-31.4662681,0.9514777577607543,cn-cable3338991-t2,11.0,152.916011,-31.4663457
0.00014397970743574394,geo_schematic_cable1854,,241,360,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777794843062,node57578105,11.0,152.914657,-31.466722,0.9514777766613822,node71579091,11.0,152.914717,-31.4667235
5.7591930969628836e-06,cable3338878,,748,850,0.010550363,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777903596214,cubicle50472,11.0,152.912909,-31.4669605,0.9514777902404897,cn-cable3338878-t2,11.0,152.912809,-31.4669206
5.759192288024562e-06,cable3338877,,748,558,0.0122431836,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777903596214,cubicle50472,11.0,152.912909,-31.4669605,0.951477790221375,cn-cable3338877-t2,11.0,152.913028,-31.4669188
5.759189524277302e-06,cable3338910,,358,1082,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777268343643,cubicle47097,11.0,152.913164,-31.466339,0.9514777267214473,cn-cable3338910-t2,11.0,152.913091,-31.4662835
5.7591870470029265e-06,cable3338909,,358,635,0.030056525,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777268343643,cubicle47097,11.0,152.913164,-31.466339,0.9514777264949752,cn-cable3338909-t2,11.0,152.913164,-31.4663484
2.2650487521465053e-05,cable2125738,,514,21,0.0424966009,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038422549958,node35592335,11.0,152.911573,-31.4662722,0.9677038403677449,node101118603,11.0,152.911642,-31.4658949
5.662623108774093e-06,cable3338853,,514,593,0.0153142287,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038422549958,node35592335,11.0,152.911573,-31.4662722,0.9677038420849717,cn-cable3338853-t2,11.0,152.911691,-31.4661793
5.662625604244001e-06,cable3338854,,514,1257,0.0129503562,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038422549958,node35592335,11.0,152.911573,-31.4662722,0.9677038421112161,cn-cable3338854-t2,11.0,152.911653,-31.4663659
1.1330502999105526e-05,cable1150448,,400,267,0.0182594552,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543787286514,node67195771,11.0,152.907348,-31.4656915,0.9672543783230169,cubicle37764,11.0,152.907354,-31.465532
2.2661030650113766e-05,cable1107525,,400,164,0.0329574392,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543787286514,node67195771,11.0,152.907348,-31.4656915,0.9672543772643486,node67195828,11.0,152.907327,-31.4659871
5.665264543114961e-06,cable1193659,,400,1037,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543787286514,node67195771,11.0,152.907348,-31.4656915,0.9672543786175758,cubicle36626,11.0,152.907364,-31.4656925
5.665255779513613e-06,cable1153989,,400,1089,0.0172611847,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543787286514,node67195771,11.0,152.907348,-31.4656915,0.9672543785369223,cubicle35495,11.0,152.907335,-31.4656973
5.66261601694788e-06,cable3339125,,749,1252,0.0115899146,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038448204491,cubicle43981,11.0,152.91179,-31.4676129,0.9677038446917737,cn-cable3339125-t2,11.0,152.911877,-31.4676857
5.662619344234469e-06,cable3339127,,749,979,0.0125483793,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038448204491,cubicle43981,11.0,152.91179,-31.4676129,0.9677038446811326,cn-cable3339127-t2,11.0,152.911664,-31.467644
5.7591870470029265e-06,cable3338913,,285,116,0.0447647518,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477730872699,cubicle33464,11.0,152.913345,-31.4661849,0.9514777303672293,cn-cable3338913-t2,11.0,152.913336,-31.4661787
5.759188184523917e-06,cable3338914,,285,1083,0.042028089899999996,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477730872699,cubicle33464,11.0,152.913345,-31.4661849,0.9514777303981307,cn-cable3338914-t2,11.0,152.913356,-31.4661845
5.662619344234469e-06,cable3338250,,407,480,0.0114274232,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038250081249,cubicle33777,11.0,152.911282,-31.4683033,0.9677038248812535,cn-cable3338250-t2,11.0,152.911163,-31.468318
5.662619344234469e-06,cable3338229,,407,497,0.0103408035,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038250081249,cubicle33777,11.0,152.911282,-31.4683033,0.9677038248933175,cn-cable3338229-t2,11.0,152.91132,-31.4683903
5.741093663438368e-06,cable2727645,,57,1258,0.0111768003,0.001,0.001,0.001,0.0,1000.0,1.0,,0.954477195757092,node22958791,11.0,152.922699,-31.4701031,0.9544771956312833,cn-cable2727645-t2,11.0,152.922609,-31.4701676
5.74108604603357e-06,cable1112891,,57,372,0.0547637935,0.001,0.001,0.001,0.0,1000.0,1.0,,0.954477195757092,node22958791,11.0,152.922699,-31.4701031,0.9544771951406603,node22943850,11.0,152.922605,-31.4705887
5.741090139704919e-06,cable3255753,,57,939,0.0151440951,0.001,0.001,0.001,0.0,1000.0,1.0,,0.954477195757092,node22958791,11.0,152.922699,-31.4701031,0.9544771955866268,cn-cable3255753-t2,11.0,152.922611,-31.4699899
3.44465303445469e-05,cable1193208,,57,625,0.0425682691,0.001,0.001,0.001,0.0,1000.0,1.0,,0.954477195757092,node22958791,11.0,152.922699,-31.4701031,0.9544771928821492,node61288125,11.0,152.922703,-31.4697205
5.741092419513156e-06,cable3255754,,57,482,0.0211485508,0.001,0.001,0.001,0.0,1000.0,1.0,,0.954477195757092,node22958791,11.0,152.922699,-31.4701031,0.9544771955190393,cn-cable3255754-t2,11.0,152.922595,-31.4702709
0.0,geo_schematic_cable119592,,623,982,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967254376431019,cubicle45191,11.0,152.907298,-31.4662743,0.967254376431019,node57578180,11.0,152.907353,-31.4663171
5.665245755820082e-06,cable3338749,,623,537,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967254376431019,cubicle45191,11.0,152.907298,-31.4662743,0.9672543763199439,cn-cable3338749-t2,11.0,152.907353,-31.4663116
2.3036719269663846e-05,cable1209832,,1062,626,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777275118652,node71578321,11.0,152.913189,-31.4662487,0.9514777270601981,node71578372,11.0,152.91318,-31.4663343
8.638779730000077e-05,cable1136753,,1062,361,0.0703794618,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777275118652,node71578321,11.0,152.913189,-31.4662487,0.9514777155913149,cubicle44805,11.0,152.913114,-31.4661885
5.759185462897782e-06,cable3255759,,719,750,0.017833324600000002,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514778015721095,node22943741,11.0,152.914462,-31.4674619,0.9514778013707411,cn-cable3255759-t2,11.0,152.914604,-31.4675663
4.3011117994177334e-05,simulated22943741_144044,,719,974,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514778015721095,node22943741,11.0,152.914462,-31.4674619,0.9514778007274184,cn-simulated22943741_144044-t2,11.0,152.914465,-31.4674532
5.759176851435624e-06,cable1192592,,719,771,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514778015721095,node22943741,11.0,152.914462,-31.4674619,0.9514778014591926,cubicle50462,11.0,152.914458,-31.4674796
0.00012056289110456515,cable3768149,,532,124,0.11787181,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772860441683,node149685038,11.0,152.921214,-31.4715439,0.9544772581815807,node69935532,11.0,152.920895,-31.4716813
5.74108381822616e-06,cable3336357,,437,754,0.012622715599999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.954477216234718,cubicle38012,11.0,152.92129,-31.4694277,0.954477216092634,cn-cable3336357-t2,11.0,152.921272,-31.4692949
5.741090139704919e-06,cable3336356,,437,661,0.012247079,0.001,0.001,0.001,0.0,1000.0,1.0,,0.954477216234718,cubicle38012,11.0,152.92129,-31.4694277,0.9544772160968622,cn-cable3336356-t2,11.0,152.921184,-31.4694784
5.58060846937725e-06,cable4191430,,5,865,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819234932105376,cubicle77077,11.0,152.920621,-31.4682263,0.981923493101122,cn-cable4191430-t2,11.0,152.920576,-31.4682003
5.58060846937725e-06,cable3338288,,5,1030,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819234932105376,cubicle77077,11.0,152.920621,-31.4682263,0.981923493101122,cn-cable3338288-t2,11.0,152.920684,-31.4681684
5.245963134274569e-07,busbar87065,,792,9,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9995536727132079,cn-busbar87065-t1,11.0,152.895559,-31.4649602,0.9995536727028506,cn-busbar87065-t2,11.0,152.895621,-31.4649457
