,vm_pu,name,vn_kv,type,x,y,coords
369,0.9544772827851765,node60063915,11.0,b,152.92228,-31.4711877,
370,0.967703844602007,node23319269,11.0,b,152.911359,-31.4665022,
371,0.9514777763226314,cn-cable3338950-t2,11.0,b,152.915312,-31.4666327,
372,0.9544771951406603,node22943850,11.0,b,152.922605,-31.4705887,
373,0.967254376431019,cn-geo_schematic_cable1861-t2,11.0,b,152.907356,-31.4663038,
374,0.9677038534169761,cubicle50763,11.0,b,152.912115,-31.4674681,
375,0.9677038538172199,node69876678,11.0,b,152.912397,-31.4676119,
376,0.9514777804410995,cn-cable3338921-t2,11.0,b,152.914496,-31.4664068,
377,0.9672543980586111,cubicle39696,11.0,b,152.905655,-31.4653839,
378,0.9514777806800978,cubicle45838,11.0,b,152.914763,-31.4664105,
379,0.9677038313708847,node69876797,11.0,b,152.910933,-31.4675238,
380,0.981923496231742,node79493030,11.0,b,152.921518,-31.4681632,
381,0.9819234891785715,cubicle111147,11.0,b,152.922031,-31.4680536,
382,0.9514777915568581,node71578708,11.0,b,152.91335,-31.4670396,
383,0.9677038408061777,cubicle43985,11.0,b,152.911958,-31.4686584,
384,0.9514777125249145,node69936372,11.0,b,152.912529,-31.4661908,
385,0.9544772921906847,cn-cable3336729-t2,11.0,b,152.920955,-31.4708875,
386,0.951477839888464,node84625509,11.0,b,152.91597,-31.4676746,
387,0.981923496427452,cubicle77078,11.0,b,152.921242,-31.4683175,
388,0.9514777908138686,node101119328,11.0,b,152.917147,-31.4678866,
389,0.967254401490108,node67195503,11.0,b,152.906418,-31.4657105,
390,0.9984841115405854,node161553431,11.0,b,152.909545,-31.4664216,
391,0.9514777847994461,node67193045,11.0,b,152.914186,-31.4691174,
392,0.9514777922795719,cn-cable3339049-t2,11.0,b,152.916882,-31.4668117,
393,0.9514777764406954,cubicle36749,11.0,b,152.915506,-31.4666161,
394,0.981923496427452,node36726527,11.0,b,152.921246,-31.4683259,
395,0.9677038550390614,cubicle39443,11.0,b,152.913241,-31.4676597,
396,0.9677038364315601,cubicle38311,11.0,b,152.911365,-31.467521,
397,0.9819235005520771,cubicle37985,11.0,b,152.920968,-31.4687653,
398,0.9514777806079311,cubicle49220,11.0,b,152.914608,-31.466315,
399,0.9677038299542597,cn-cable3338222-t2,11.0,b,152.910977,-31.4673646,
400,0.9672543787286514,node67195771,11.0,b,152.907348,-31.4656915,
401,0.9978799587956704,cn-cable3338483-t2,11.0,b,152.904427,-31.4626327,
402,0.9989847736827523,cn-cable1218152-t1,11.0,b,152.903356,-31.4671235,
403,0.9672544124762634,node57577389,11.0,b,152.905992,-31.4653076,
404,0.9514777581287263,node67193367,11.0,b,152.915621,-31.4684345,
405,0.9885589227781909,cn-cable3341619-t2,11.0,b,152.894556,-31.4626398,
406,0.9819234934293698,node36726501,11.0,b,152.920603,-31.4682323,
407,0.9677038250081249,cubicle33777,11.0,b,152.911282,-31.4683033,
408,0.9983821354472785,cn-cable1133130-t1,11.0,b,152.91178,-31.4670577,
409,0.9514777585220641,cubicle33355,11.0,b,152.9157,-31.4668783,
410,0.9514777854296322,cn-cable3338188-t2,11.0,b,152.914516,-31.4687495,
411,0.9544772048122329,node69936009,11.0,b,152.922073,-31.4700642,
412,0.9993470874747357,node141207713,11.0,b,152.898278,-31.4665638,
413,0.951477790678872,cn-cable3339035-t2,11.0,b,152.917039,-31.4679421,
414,0.9514777640613683,cubicle37996,11.0,b,152.916102,-31.468533,
415,0.9993467023177446,cn-busbar87086-t2,11.0,b,152.896034,-31.4675006,
416,0.9990955938792841,node150179237,11.0,b,152.899895,-31.4666596,
417,0.9993467152494712,node84142353,11.0,b,152.893653,-31.4661043,
418,0.9819235195625214,node59312972,11.0,b,152.922392,-31.46844,
419,0.9672543817695534,cn-cable3338470-t2,11.0,b,152.905554,-31.4659744,
420,0.9819234935549395,cubicle97111,11.0,b,152.920737,-31.4682467,
421,0.951477756238186,node67193435,11.0,b,152.916622,-31.4686107,
422,0.9983182303256651,node24069238,11.0,b,152.912278,-31.4676597,
423,0.9514777866511102,cn-cable3339031-t2,11.0,b,152.917642,-31.4680351,
424,0.9992970015292844,cn-busbar251728-t1,11.0,b,152.896034,-31.4675007,
425,0.9514777563562726,node71579002,11.0,b,152.9158,-31.4660416,
427,0.951477785581824,node57578118,11.0,b,152.914653,-31.4667406,
428,0.9544772123419103,cn-cable3336362-t2,11.0,b,152.921621,-31.4690899,
429,0.9514777558633448,cubicle43670,11.0,b,152.916645,-31.4684628,
430,0.9980527240026049,cn-cable3397178-t1,11.0,b,152.919832,-31.4682633,
431,0.9544772348066505,cubicle39191,11.0,b,152.921459,-31.4727988,
432,0.9980275926366866,node84145216,11.0,b,152.919022,-31.4706163,
433,0.9819235132139039,cn-cable3806606-t2,11.0,b,152.922873,-31.468798,
434,0.9672543819824383,cn-cable3338742-t2,11.0,b,152.907275,-31.4652871,
435,0.9672543819792181,cn-cable3338744-t2,11.0,b,152.90713,-31.4651596,
436,0.9514777541594531,cn-cable3338178-t2,11.0,b,152.915526,-31.4688834,
437,0.954477216234718,cubicle38012,11.0,b,152.92129,-31.4694277,
438,0.9544772130362704,node69936185,11.0,b,152.921743,-31.4692912,
439,0.9819235170459528,node59312978,11.0,b,152.922368,-31.4684424,
440,0.9677038274894005,cn-cable3339099-t2,11.0,b,152.911065,-31.4679634,
441,0.9544772575881357,cubicle50571,11.0,b,152.920804,-31.4715438,
442,0.9885589198251803,node60264186,11.0,b,152.893774,-31.4624144,
443,0.9544772835427661,cn-cable3336402-t2,11.0,b,152.921953,-31.4714111,
444,0.9514777669955313,node237087015,11.0,b,152.915574,-31.4655334,
445,0.9514778012186306,cn-geo_schematic_cable69622-t1,11.0,b,152.914663,-31.4667523,
446,0.9672543720033062,cn-cable3338489-t2,11.0,b,152.904861,-31.4642541,
447,0.9672543979226401,cn-cable3338477-t2,11.0,b,152.905527,-31.4653943,
448,0.9885589230582869,cn-cable3341611-t2,11.0,b,152.894294,-31.4624288,
449,0.9544772827851765,cubicle38030,11.0,b,152.922284,-31.4711959,
450,0.9819235006338156,node23226227,11.0,b,152.920073,-31.4682914,
451,0.9993467152371116,cn-simulated23232416_101377-t2,11.0,b,152.895961,-31.4663873,
452,0.9984210981724255,node23107372,11.0,b,152.911245,-31.4669782,
453,0.9819235133233197,node153774263,11.0,b,152.922836,-31.4687401,
454,0.9514777575669059,cubicle45950,11.0,b,152.915665,-31.4682904,
455,0.9672543723542383,node67194656,11.0,b,152.9048,-31.464137,
456,0.9980275926366856,node84338536,11.0,b,152.919017,-31.4706598,
457,0.9984841248504387,cn-busbar355174-t2,11.0,b,152.909613,-31.466457,
458,0.9975416687318761,cn-simulated103968671_324538-t1,11.0,b,152.91839,-31.4680659,
459,0.9992970015292838,cn-busbar251726-t1,11.0,b,152.896035,-31.4674921,
460,0.9885589465791154,cn-geo_schematic_cable233372-t1,11.0,b,152.895603,-31.462179,
461,0.9819235190154397,cn-geo_schematic_cable23106-t2,11.0,b,152.922366,-31.4684306,
462,0.9514777141904723,cn-cable3338866-t2,11.0,b,152.912308,-31.4660772,
463,0.954477249379816,cubicle49429,11.0,b,152.920775,-31.4703899,
464,0.9993474037485953,node124410738,11.0,b,152.89747,-31.4654241,
465,0.9992970015292838,node83235361,11.0,b,152.896033,-31.4674957,
466,0.9819235005105107,cubicle35711,11.0,b,152.920849,-31.4688676,
467,0.9544771926157204,cn-cable3338328-t2,11.0,b,152.922947,-31.4696819,
468,0.9514777151060674,cn-cable3338869-t2,11.0,b,152.912516,-31.4660866,
469,0.9514777556218339,cn-cable3338956-t2,11.0,b,152.91581,-31.4660247,
470,0.9514778379169935,cn-simulated70366883_652558-t2,11.0,b,152.915957,-31.4676811,
471,0.999346715249472,node84142413,11.0,b,152.89365,-31.4661039,
472,0.9514777266775893,cubicle48208,11.0,b,152.913302,-31.4664218,
473,0.9514778232729405,cn-cable3339038-t2,11.0,b,152.915641,-31.4677264,
474,0.9995039643016538,cn-geo_schematic_cable380326-t2,11.0,b,152.895608,-31.4649101,
475,0.9514777574352297,cn-cable3338143-t2,11.0,b,152.915778,-31.4682505,
476,0.9672544012679573,cubicle45373,11.0,b,152.906427,-31.4657047,
477,0.9514777540452013,node67193296,11.0,b,152.915434,-31.4689143,
478,0.9514777664973503,cn-cable3338931-t2,11.0,b,152.915721,-31.4651576,
479,0.954477297525502,node58449856,11.0,b,152.920938,-31.470866,
480,0.9677038248812535,cn-cable3338250-t2,11.0,b,152.911163,-31.468318,
481,0.9514777641567967,cn-cable3338173-t2,11.0,b,152.916248,-31.4686185,
482,0.9544771955190393,cn-cable3255754-t2,11.0,b,152.922595,-31.4702709,
483,0.9978799584251168,node23196578,11.0,b,152.904886,-31.462879,
484,0.9995039643016537,node59607026,11.0,b,152.895606,-31.4649428,
485,0.9990955938792841,node29539787,11.0,b,152.899674,-31.4665405,
486,0.999346715249472,cn-busbar254548-t2,11.0,b,152.893651,-31.4661038,
487,0.9672543822970071,cubicle33239,11.0,b,152.907086,-31.465436,
488,0.9544772035503942,cn-cable3336385-t2,11.0,b,152.921794,-31.4706145,
489,0.9514777615356163,cn-cable3338990-t2,11.0,b,152.91602,-31.466513,
490,0.9672543797555895,node67195151,11.0,b,152.90452,-31.4657283,
491,0.9819234936643553,node52761090,11.0,b,152.920735,-31.4682563,
492,0.9544771910455024,cn-cable2727649-t2,11.0,b,152.922445,-31.4692641,
493,0.9514777701094213,cn-cable3338146-t2,11.0,b,152.916365,-31.4683537,
494,0.9544772921907336,cn-cable3336728-t2,11.0,b,152.920948,-31.4708722,
495,0.9819234900268327,cn-cable3713955-t2,11.0,b,152.921531,-31.4679151,
496,0.9544772923228636,cubicle48307,11.0,b,152.920946,-31.470882,
497,0.9677038248933175,cn-cable3338229-t2,11.0,b,152.91132,-31.4683903,
498,0.9514777618866428,cubicle41305,11.0,b,152.915939,-31.4666438,
499,0.9677038267240204,cn-cable3338228-t2,11.0,b,152.910777,-31.4681492,
500,0.9514777567065548,cn-cable3338945-t2,11.0,b,152.915531,-31.4673634,
501,0.9514777480935932,node67193582,11.0,b,152.917534,-31.4687279,
502,0.9995536727442799,node23398576,11.0,b,152.895667,-31.4649455,
503,0.9544772502532775,cubicle44917,11.0,b,152.920115,-31.4718128,
504,0.9819235019633439,node22959534,11.0,b,152.920852,-31.4685328,
505,0.9514777309856159,cubicle35727,11.0,b,152.913408,-31.4662168,
506,0.9885589116790495,cn-geo_schematic_cable36468-t1,11.0,b,152.894173,-31.4632777,
507,0.981923500661494,cn-geo_schematic_cable235949-t2,11.0,b,152.920592,-31.4693349,
508,0.9514778012186306,cn-geo_schematic_cable14331-t2,11.0,b,152.914663,-31.4667523,
509,0.9514777471833514,cubicle33452,11.0,b,152.91769,-31.4686642,
510,0.9544772352816843,node60063851,11.0,b,152.922025,-31.4730672,
511,0.951477756711218,cn-cable3338944-t2,11.0,b,152.915568,-31.4671908,
512,0.9819234934293698,node36726511,11.0,b,152.920625,-31.4682365,
513,0.999297001529284,cn-busbar251727-t1,11.0,b,152.896033,-31.4674971,
514,0.9677038422549958,node35592335,11.0,b,152.911573,-31.4662722,
515,0.9544772329466463,cn-cable3336713-t2,11.0,b,152.921677,-31.4722299,
516,0.997989370932407,cn-busbar87858-t2,11.0,b,152.922343,-31.4684329,
517,0.9544773180117996,cn-geo_schematic_cable22429-t1,11.0,b,152.92096,-31.4708798,
518,0.9514777305471362,cn-cable3338911-t2,11.0,b,152.913221,-31.4661942,
519,0.9992970015292838,node83235362,11.0,b,152.896035,-31.4674908,
520,0.9819234939926035,node52761082,11.0,b,152.920833,-31.4682695,
521,0.998002400016077,cn-cable1219300-t1,11.0,b,152.92193,-31.4685611,
522,0.9984462901867175,node24046337,11.0,b,152.905893,-31.4652836,
523,0.9885589570587863,node84281688,11.0,b,152.895608,-31.4621771,
524,0.9993467152474671,node23232416,11.0,b,152.895956,-31.4663798,
525,0.967254391717586,node67195658,11.0,b,152.906629,-31.4650125,
526,0.9819234889597399,cubicle111105,11.0,b,152.922005,-31.4679911,
528,0.9975416686241736,node103968671,11.0,b,152.91839,-31.4680659,
529,0.9514777836255205,cn-cable3338999-t2,11.0,b,152.918131,-31.4681299,
530,0.9672543805087503,node67195325,11.0,b,152.905066,-31.4658598,
531,0.981923489750651,cubicle111009,11.0,b,152.921637,-31.4679787,
532,0.9544772860441683,node149685038,11.0,b,152.921214,-31.4715439,
533,0.9514777581182076,node71579058,11.0,b,152.915914,-31.4662704,
534,0.9984463100893185,node24046367,11.0,b,152.905817,-31.4652987,
535,0.9544772496767067,cubicle50566,11.0,b,152.920956,-31.4704179,
536,0.9672543843111064,cn-cable3338469-t2,11.0,b,152.905714,-31.4660684,
537,0.9672543763199439,cn-cable3338749-t2,11.0,b,152.907353,-31.4663116,
538,0.967703861052001,cn-cable3338214-t2,11.0,b,152.912937,-31.4675276,
539,0.9544772111932059,node69936226,11.0,b,152.922146,-31.4694156,
540,0.9993467152494718,cn-busbar254549-t2,11.0,b,152.893651,-31.4661026,
541,0.9672543868587217,node67195412,11.0,b,152.906212,-31.466364,
542,0.9677038302462612,cubicle39448,11.0,b,152.910998,-31.4673279,
543,0.9672543935008426,node67194754,11.0,b,152.905642,-31.4652008,
544,0.9885589198251803,node60264191,11.0,b,152.893763,-31.4624296,
545,0.9885589198251802,node60264190,11.0,b,152.893748,-31.4624338,
546,0.9514778424263775,cn-cable3295685-t1,11.0,b,152.915975,-31.4676754,
547,0.9885589290528318,cn-cable3341615-t2,11.0,b,152.895155,-31.4622277,
548,0.9977262403662087,cn-busbar83732-t2,11.0,b,152.92106,-31.4708667,
549,0.9979893743861947,node24071491,11.0,b,152.922329,-31.4683293,
550,0.9819234888503239,cn-cable3771699-t2,11.0,b,152.922019,-31.4679144,
551,0.9993467023384571,node24056448,11.0,b,152.896034,-31.4675056,
552,0.9672544031459557,node74192361,11.0,b,152.905948,-31.4653545,
553,0.9544771968827122,cn-simulated22958791_144043-t1,11.0,b,152.922689,-31.4701007,
554,0.9672543812978985,cn-cable3338646-t2,11.0,b,152.904773,-31.4649113,
555,0.954477203236364,cn-cable3336383-t2,11.0,b,152.922143,-31.4701195,
556,0.9677038611710617,cubicle45116,11.0,b,152.912833,-31.467564,
557,0.9819234948959309,node36726519,11.0,b,152.921004,-31.4682923,
558,0.951477790221375,cn-cable3338877-t2,11.0,b,152.913028,-31.4669188,
559,0.9677038276292048,cubicle37179,11.0,b,152.910933,-31.4679629,
560,0.9544771913035881,node35592659,11.0,b,152.922681,-31.4693008,
561,0.9672543955780609,cubicle41966,11.0,b,152.906286,-31.4660827,
562,0.9977262130032373,cn-busbar83739-t1,11.0,b,152.921011,-31.4708602,
563,0.9514778005954029,node57578127,11.0,b,152.91465,-31.4667499,
564,0.9514777913310243,cubicle49332,11.0,b,152.913352,-31.4670268,
565,0.9985817546555635,cn-cable1169914-t1,11.0,b,152.910034,-31.467653,
566,0.9984841115612791,node161553414,11.0,b,152.909593,-31.4664393,
567,0.9677038341084594,node65782801,11.0,b,152.911199,-31.4674823,
568,0.9677038450424964,node69876702,11.0,b,152.911794,-31.4675998,
569,0.9677038715500135,cn-geo_schematic_cable27950-t1,11.0,b,152.9124,-31.4676409,
570,0.9885589198251802,node67830839,11.0,b,152.893824,-31.4625094,
571,0.9514777435746482,cn-cable3338916-t2,11.0,b,152.913719,-31.4662414,
572,0.9984462901867175,node24046352,11.0,b,152.905884,-31.4653014,
573,0.9995039643016538,cn-geo_schematic_cable380328-t1,11.0,b,152.895612,-31.4649198,
574,0.9984841447841774,node69876550,11.0,b,152.909441,-31.4664546,
575,0.9819235006614931,node22951175,11.0,b,152.920904,-31.4687464,
576,0.9514777972594466,cubicle43678,11.0,b,152.914994,-31.4680003,
577,0.9544772614533765,cubicle40374,11.0,b,152.920668,-31.4706906,
578,0.9984462901867175,cn-busbar85063-t2,11.0,b,152.905863,-31.4652733,
579,0.9885589071474303,cubicle34229,11.0,b,152.894712,-31.4631494,
580,0.9672543868676954,cubicle46514,11.0,b,152.905251,-31.4652386,
581,0.998484098292813,cn-busbar355169-t1,11.0,b,152.909613,-31.4664215,
582,0.9677038308013794,node69876775,11.0,b,152.910993,-31.4673792,
583,0.9677038545733255,cubicle41722,11.0,b,152.913252,-31.4676764,
584,0.9885589116790495,cn-geo_schematic_cable36502-t2,11.0,b,152.894173,-31.4632777,
585,0.951477754503527,node67193235,11.0,b,152.915464,-31.4687954,
587,0.9514777811081677,node67193623,11.0,b,152.918584,-31.4683116,
588,0.9819234936577952,cn-cable3338286-t2,11.0,b,152.920908,-31.4682012,
589,0.9514777847994461,node102517050,11.0,b,152.914193,-31.4691053,
590,0.9672543869128863,cn-cable3338649-t2,11.0,b,152.905405,-31.4650354,
591,0.9544772827851766,cn-geo_schematic_cable34386-t2,11.0,b,152.922274,-31.4712154,
592,0.9990955938792712,node29539793,11.0,b,152.901546,-31.4666928,
593,0.9677038420849717,cn-cable3338853-t2,11.0,b,152.911691,-31.4661793,
594,0.9677038622193158,node65782916,11.0,b,152.912664,-31.4676786,
595,0.9514777678420854,cubicle41292,11.0,b,152.915092,-31.4655769,
596,0.9672543911688338,cn-geo_schematic_cable137654-t2,11.0,b,152.907383,-31.4663081,
597,0.9544773004521157,node58449861,11.0,b,152.920963,-31.4708563,
598,0.9514777585827725,cn-cable3338994-t2,11.0,b,152.915957,-31.4669039,
599,0.9981406299723389,cn-busbar88081-t2,11.0,b,152.914658,-31.4667709,
600,0.9885589290597762,cn-cable3341614-t2,11.0,b,152.894935,-31.4622644,
601,0.9677038391563568,cubicle48514,11.0,b,152.911607,-31.468507,
602,0.9984841115509322,cn-busbar355177-t2,11.0,b,152.909572,-31.4664393,
603,0.9993467152494703,node33409252,11.0,b,152.893999,-31.4661162,
604,0.9514777562433555,cubicle43556,11.0,b,152.915786,-31.4660345,
605,0.9514777687855038,cn-cable3338933-t2,11.0,b,152.915248,-31.4657984,
606,0.9672543868049597,cn-cable3338647-t2,11.0,b,152.905193,-31.4649821,
607,0.9672543914759655,cn-cable3338687-t2,11.0,b,152.9065,-31.4650016,
608,0.951477748160613,cn-cable3338156-t2,11.0,b,152.917302,-31.4687467,
609,0.95147778230723,cn-geo_schematic_cable14468-t1,11.0,b,152.91467,-31.4667244,
610,0.9514777481538227,cn-cable3338155-t2,11.0,b,152.917486,-31.468785,
611,0.951477788011155,cubicle48205,11.0,b,152.914503,-31.4682676,
612,0.9514777701100777,cn-cable3338144-t2,11.0,b,152.916169,-31.4683192,
613,0.9544772352816843,node60063841,11.0,b,152.922028,-31.4730532,
614,0.9978799571072285,node23212106,11.0,b,152.904729,-31.4636256,
615,0.954477294145529,cn-cable3336328-t2,11.0,b,152.92069,-31.4709704,
616,0.9677038361371995,cn-cable3338219-t2,11.0,b,152.911279,-31.4672837,
617,0.9983057475690009,cn-cable3341083-t2,11.0,b,152.897818,-31.4666451,
618,0.9514777595862349,cn-cable3338906-t2,11.0,b,152.914265,-31.4667238,
619,0.9514777536421539,node67193267,11.0,b,152.915341,-31.468978,
620,0.951477785240298,node67193066,11.0,b,152.91435,-31.4690557,
621,0.999860353511753,node34701112,11.0,b,152.895865,-31.4616425,
622,0.9514777578923733,cubicle44684,11.0,b,152.915929,-31.4662681,
623,0.967254376431019,cubicle45191,11.0,b,152.907298,-31.4662743,
624,0.9984462901867175,cn-busbar85064-t1,11.0,b,152.905863,-31.4652733,
625,0.9544771928821492,node61288125,11.0,b,152.922703,-31.4697205,
626,0.9514777270601981,node71578372,11.0,b,152.91318,-31.4663343,
627,0.9514777465913066,cn-cable3338153-t2,11.0,b,152.917699,-31.4686339,
628,0.9544772352816843,node69935313,11.0,b,152.92187,-31.4730135,
629,0.9514777842928275,cubicle34608,11.0,b,152.914306,-31.4691261,
631,0.9514777580158094,cubicle39130,11.0,b,152.915617,-31.4684477,
632,0.9514777740917343,cubicle34488,11.0,b,152.914984,-31.4660077,
633,0.9544772330458611,cubicle48302,11.0,b,152.920973,-31.4700805,
634,0.9981453295626548,cn-simulated24502843_202755-t2,11.0,b,152.915972,-31.4676748,
635,0.9514777264949752,cn-cable3338909-t2,11.0,b,152.913164,-31.4663484,
636,0.967254410476905,node74192331,11.0,b,152.906079,-31.4654383,
637,0.9514778067382209,cn-cable3339041-t2,11.0,b,152.915163,-31.4676525,
638,0.9885589093687952,cn-cable3341628-t2,11.0,b,152.894196,-31.4633567,
639,0.9672543708537686,node67194635,11.0,b,152.90486,-31.4638379,
640,0.998027592636686,cn-busbar254957-t2,11.0,b,152.919035,-31.4706408,
641,0.9984710116554919,node67195949,11.0,b,152.909416,-31.4663619,
642,0.9998104178504725,cn-cable1219505-t2,11.0,b,152.895606,-31.4621773,
643,0.9514777973931513,cubicle34596,11.0,b,152.915071,-31.4673142,
644,0.9885589570587863,node84281775,11.0,b,152.895605,-31.4621779,
645,0.9514777834364017,node57578136,11.0,b,152.914655,-31.4667313,
646,0.954477233202029,cn-cable3336743-t2,11.0,b,152.92118,-31.4702162,
647,0.9819234952469992,cn-geo_schematic_cable196969-t1,11.0,b,152.921537,-31.4681647,
648,0.9544772881828494,cn-geo_schematic_cable22433-t2,11.0,b,152.920941,-31.4708425,
649,0.9982101099756946,node23378216,11.0,b,152.914462,-31.4674619,
650,0.9514777998592578,cubicle41298,11.0,b,152.914631,-31.4667821,
651,0.9514778424263775,node84625474,11.0,b,152.915972,-31.4676748,
652,0.9514777804759348,cn-cable3339093-t2,11.0,b,152.918584,-31.4684228,
653,0.9989276280134848,node22997808,11.0,b,152.904028,-31.4671829,
654,0.9995039643016531,cn-geo_schematic_cable25607-t1,11.0,b,152.895619,-31.4649391,
655,0.951477780101451,cn-cable3338922-t2,11.0,b,152.914607,-31.466305,
656,0.951477755560684,cubicle45944,11.0,b,152.916557,-31.468613,
657,0.9993467152494718,cn-busbar254547-t1,11.0,b,152.893651,-31.4661026,
658,0.9514777740917342,cubicle46978,11.0,b,152.914964,-31.4660397,
659,0.9514777568418129,cubicle47088,11.0,b,152.915618,-31.4672854,
660,0.9993467152494703,node84142381,11.0,b,152.89365,-31.4661061,
661,0.9544772160968622,cn-cable3336356-t2,11.0,b,152.921184,-31.4694784,
662,0.9819235017283013,cn-cable3255752-t2,11.0,b,152.920675,-31.468652,
663,0.9991452684092293,cn-simulated29539706_245936-t2,11.0,b,152.901546,-31.4666928,
664,0.9672543765518161,node67196314,11.0,b,152.907301,-31.4662506,
665,0.954477261462668,cn-cable3336740-t2,11.0,b,152.920938,-31.470748,
666,0.9544772570050979,cn-cable3336323-t2,11.0,b,152.920513,-31.4716359,
667,0.9514777678854666,cubicle36743,11.0,b,152.915207,-31.4656251,
668,0.9677038444208161,cn-cable3338850-t2,11.0,b,152.911258,-31.4666209,
669,0.9885589074056297,node67830893,11.0,b,152.894197,-31.4632727,
670,0.9989276280143659,node84230717,11.0,b,152.903841,-31.4678917,
671,0.9514777561304386,cn-cable3338954-t2,11.0,b,152.915611,-31.4660729,
672,0.9514777572157826,node71579209,11.0,b,152.915782,-31.4673429,
673,0.9672543880233606,cn-cable3338743-t2,11.0,b,152.906972,-31.4650359,
674,0.9990955938792835,node29539811,11.0,b,152.900033,-31.4662794,
675,0.954477208341655,cubicle50485,11.0,b,152.921826,-31.4701117,
676,0.9514777764554206,cubicle46985,11.0,b,152.914716,-31.4667244,
677,0.9514777554296926,cn-cable3338170-t2,11.0,b,152.916445,-31.4686531,
678,0.9677038590043495,node74598346,11.0,b,152.912416,-31.4676122,
679,0.9979930387751513,node23176244,11.0,b,152.921941,-31.4685613,
680,0.9677038568712513,node65782938,11.0,b,152.912935,-31.4677421,
681,0.9819235209849264,node59313009,11.0,b,152.922365,-31.4684187,
682,0.9677038534589973,cn-cable3339124-t2,11.0,b,152.912387,-31.4676186,
683,0.9672543984808021,node67194808,11.0,b,152.905812,-31.4652794,
684,0.9514777685629674,node71578952,11.0,b,152.915214,-31.4656812,
685,0.9514777811780637,node156687033,11.0,b,152.914758,-31.4663942,
686,0.9514777623383105,node69622925,11.0,b,152.915923,-31.4666419,
687,0.9514777702436061,cubicle39124,11.0,b,152.916057,-31.4683594,
688,0.9819235137074509,cn-cable3256247-t2,11.0,b,152.922447,-31.4687158,
689,0.9819235004010948,cn-cable1194928-t2,11.0,b,152.920842,-31.468948,
690,0.9819234920702777,cubicle111007,11.0,b,152.921514,-31.4680013,
691,0.9544772136343248,node69935978,11.0,b,152.921599,-31.4700204,
692,0.9514777153096396,cubicle49326,11.0,b,152.912506,-31.4660823,
693,0.9819235058588212,cn-cable3338345-t2,11.0,b,152.921395,-31.4686148,
694,0.9514777470704342,cn-cable3338154-t2,11.0,b,152.917714,-31.4687427,
695,0.9677038387138408,cn-cable3339122-t2,11.0,b,152.911985,-31.4683967,
696,1.0,cn-hv_feeder13550-source-t1,11.0,b,152.897304,-31.4609845,
697,0.997726222124228,node24039676,11.0,b,152.921018,-31.4708312,
698,0.9989276280143654,node35224015,11.0,b,152.903864,-31.4678909,
699,0.9980527240026049,cn-cable3517570-t2,11.0,b,152.919832,-31.4682633,
700,0.9514777972802342,cn-cable3338943-t2,11.0,b,152.915168,-31.4672905,
701,0.9990955938792846,node29539817,11.0,b,152.899709,-31.4661267,
702,0.9544772189242088,cn-cable3336354-t2,11.0,b,152.921057,-31.4697955,
703,0.9672543844541941,cubicle44239,11.0,b,152.905753,-31.4661765,
704,0.9514777437192732,cubicle42435,11.0,b,152.91387,-31.4663429,
705,0.9514777561304385,cubicle50353,11.0,b,152.9158,-31.4660278,
706,0.9514778069761637,node22951202,11.0,b,152.914983,-31.4675423,
707,0.9544772319831558,cubicle49365,11.0,b,152.921556,-31.4720855,
708,0.9677038268704826,cubicle36039,11.0,b,152.910746,-31.4680585,
709,0.9514777515282159,node67193477,11.0,b,152.916818,-31.4686415,
710,0.9672543825191576,node67195730,11.0,b,152.907095,-31.4654246,
711,0.9885589070380242,cn-cable3341624-t2,11.0,b,152.894796,-31.4632037,
712,0.9677038678862384,node59740704,11.0,b,152.912414,-31.4676309,
713,0.9672543821158035,cubicle34374,11.0,b,152.907151,-31.4652686,
714,0.9677038610439065,cn-cable3338213-t2,11.0,b,152.912756,-31.4674851,
715,0.998794323027989,cn-cable2937658-t2,11.0,b,152.907991,-31.4678585,
716,0.9677038435923045,node69877043,11.0,b,152.912291,-31.4685167,
717,0.9984462901867175,node24234571,11.0,b,152.905833,-31.4652631,
718,0.998434455888381,node57577957,11.0,b,152.909778,-31.4665989,
719,0.9514778015721095,node22943741,11.0,b,152.914462,-31.4674619,
720,0.9986895978782382,cn-cable1236611-t2,11.0,b,152.909215,-31.4680196,
721,0.9983410195304343,cn-cable1134809-t1,11.0,b,152.912351,-31.4671489,
722,0.9885589069478672,cn-cable3341626-t2,11.0,b,152.894631,-31.4633193,
723,0.9672543745536607,cn-cable3338645-t2,11.0,b,152.904827,-31.464423,
724,0.9514777955415763,cn-cable3339036-t2,11.0,b,152.916839,-31.4679112,
725,0.99848409165858,node161553366,11.0,b,152.909655,-31.4664214,
726,0.9514777882718125,cn-cable3338203-t2,11.0,b,152.91439,-31.4682953,
727,0.9677038366536075,node69876732,11.0,b,152.911368,-31.4675077,
728,0.967703839035875,cn-cable3338251-t2,11.0,b,152.911493,-31.4685046,
729,0.9672543745495723,cn-cable3338640-t2,11.0,b,152.904793,-31.4645919,
730,0.9819235095870392,cn-cable3338343-t2,11.0,b,152.922012,-31.4686541,
731,0.967703839378404,node69876993,11.0,b,152.911617,-31.4684963,
732,0.951477714433871,cubicle42550,11.0,b,152.912303,-31.4660857,
733,0.967254369551005,node31975399,11.0,b,152.904991,-31.4632411,
734,0.9677038691074942,node59740701,11.0,b,152.912414,-31.4676411,
